id,pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
6358,aparitassanta,prp,being unperturbed; being unshaken,SN35.234,udāyīsuttaṃ,"so evaṃ asamanupassanto na kiñci loke upādiyati, anupādiyaṃ na paritassati, <b>aparitassaṃ</b> paccattaññ'eva parinibbāyati.",,,,,,,,,
6697,apuñña 1,nt,demerit; loss of spiritual wealth,AN6.63,nibbedhikasuttaṃ,"yaṃ kho kāmayamāno tajjaṃ tajjaṃ attabhāvaṃ abhinibbatteti puññabhāgiyaṃ vā <b>apuñña</b>bhāgiyaṃ vā, ayaṃ vuccati kāmānaṃ vipāko.",MN55,jīvakasuttaṃ,"yo kho, jīvaka, tathāgataṃ vā tathāgatasāvakaṃ vā uddissa pāṇaṃ ārabhati so pañcahi ṭhānehi bahuṃ <b>apuññaṃ</b> pasavati.",,,,,,
7924,abhinivesa 1,masc,adherence (to); sticking (to); insistence; fixation,AN7.61,pacalāyamānasuttaṃ,sabbe dhammā n'ālaṃ <b>abhinivesāyā</b>'ti,MN22,alagaddūpamasuttaṃ,so suṇāti tathāgatassa vā tathāgatasāvakassa vā sabbesaṃ diṭṭhiṭṭhāna-adhiṭṭhāna-pariyuṭṭhāna-<b>abhinivesa</b>-anusayānaṃ samugghātāya sabbasaṅkhārasamathāya sabb'ūpadhipaṭinissaggāya taṇhākkhayāya virāgāya nirodhāya nibbānāya dhammaṃ desentassa.,AN10.60,girimānandasuttaṃ,"bhikkhu ye loke upādānā cetaso adhiṭṭhāna-<b>abhinives'</b>ānusayā, te pajahanto viharati anupādiyanto. ayaṃ vuccat'ānanda, sabbaloke anabhiratasaññā.",MN139,araṇavibhaṅgasuttaṃ,"janapadaniruttiṃ n'ābhiniveseyya, samaññaṃ n'ātidhāveyyā'ti, iti kho pan'etaṃ vuttaṃ. kiñ'c'etaṃ paṭicca vuttaṃ? kathañ'ca, bhikkhave, janapadaniruttiyā ca <b>abhiniveso</b> hoti samaññāya ca atisāro?"
9490,asabala,adj,unspotted; not mottled; not patchy,MN48,kosambiyasuttaṃ,bhikkhu yāni tāni sīlāni akhaṇḍāni acchiddāni <b>asabalāni</b> akammāsāni bhujissāni viññuppasatthāni aparāmaṭṭhāni samādhisaṃvattanikāni.,,,,,,,,,
10273,avatthu,adj,without base; without grounds; without foundation,DN33.13,saṅgītisuttaṃ,"idh'āvuso, bhikkhu rāgo me pahīno ucchinnamūlo tāla-<b>avatthu</b>kato anabhāvaṃkato āyatiṃ anuppādadhammo'ti pajānāti",,,,,,,,,
10535,avijjāpaccayā,ind,dependent on ignorance; due to not understanding,VIBH6.1,paṭiccasamuppādavibhaṅgo,"<b>avijjāpaccayā</b> saṅkhārā, saṅkhārapaccayā viññāṇaṃ, viññāṇapaccayā nāmarūpaṃ, nāmarūpapaccayā saḷ'āyatanaṃ, saḷ'āyatanapaccayā phasso, phassapaccayā vedanā",SNP38,dvayatānupassanāsuttaṃ,yaṃ kiñci dukkhaṃ sambhoti sabbaṃ <b>avijjāpaccayā</b>,,,,,,
10561,avijjāvirāga,masc,fading of ignorance; cessation of nescience,MN43,mahāvedallasuttaṃ,"kathaṃ pan'āvuso, āyatiṃ punabbhav'ābhinibbatti na hotī'ti? <b>avijjāvirāgā</b> kho, āvuso, vijj'uppādā taṇhānirodhā, evaṃ āyatiṃ punabbhav'ābhinibbatti na hotī'ti.",AN2.33,bālavaggo,"rāg'upakkiliṭṭhaṃ vā, bhikkhave, cittaṃ na vimuccati, avijj'upakkiliṭṭhā vā paññā bhāvīyati. iti kho, bhikkhave, rāgavirāgā cetovimutti, <b>avijjāvirāgā</b> paññāvimuttī'ti.",SN22.47,samanupassanāsuttaṃ,"tassa <b>avijjāvirāgā</b> vijj'uppādā asmī'ti'pi'ssa na hoti, ayam'aham'asmī'ti'pi'ssa na hoti",,,
10771,avecca 1,ind,perfectly; absolutely; (comm) having gone deeply with wisdom,SNP13,"ratanasuttaṃ
cūḷavaggo 1","yath'indakhīlo pathaviṃ sito siyā,
catubbhi vātehi asampakampiyo,
tath'ūpamaṃ sappurisaṃ vadāmi,
yo ariyasaccāni <b>avecca</b> passati,
idam'pi saṅghe ratanaṃ paṇītaṃ,
etena saccena suvatthi hotu.",DN16.11,mahāparinibbānasuttaṃ,dhamme <b>avecca</b>ppasādena samannāgato hoti svākkhāto bhagavatā dhammo sandiṭṭhiko akāliko ehipassiko opaneyyiko paccattaṃ veditabbo viññūhī'ti,,,,,,
10777,aveccappasāda,masc,perfect clarity; absolute faith; epithet of stream entry,DN16.11,mahāparinibbānasuttaṃ,dhamme <b>aveccappasādena</b> samannāgato hoti svākkhāto bhagavatā dhammo sandiṭṭhiko akāliko ehipassiko opaneyyiko paccattaṃ veditabbo viññūhī'ti,,,,,,,,,
10921,ahu 1.1,aor,was,SNP53,"attadaṇḍasuttaṃ
aṭṭhakavaggo 15","yaṃ pubbe taṃ visosehi, pacchā te mā-<b>ahu</b> kiñcanaṃ,
majjhe ce no gahessasi, upasanto carissasi.",SN20.7,āṇisuttaṃ,"<b>ahu</b> kho so, bhikkhave, samayo yaṃ ānakassa mudiṅgassa porāṇaṃ pokkharaphalakaṃ antaradhāyi, āṇisaṅghāṭo'va avasissi.",MN22,alagaddūpamasuttaṃ,"idha bhikkhu ekaccassa evaṃ hoti, <b>ahu</b> vata me, taṃ vata me n'atthi, siyā vata me, taṃ vat'āhaṃ na labhāmī'ti.",TH257,pārāpariyattheragāthā,"samaṇassa <b>ahu</b> cintā,
pupphitamhi mahāvane,
ek'aggassa nisinnassa,
pavivittassa jhāyino."
11454,ātapa 1,masc,heat; heat of the sun; sunshine,MN2.4,sabbāsavasuttaṃ,paṭisaṅkhā yoniso cīvaraṃ paṭisevāmi yāva'd'eva sītassa paṭighātāya uṇhassa paṭighātāya ḍaṃsamakasa-vāt'<b>ātapa</b>siriṃsapa-samphassānaṃ paṭighātāya yāva'd'eva hirikopīnapaṭicchādan'atthaṃ,JA293,kāyanibbinda jātakaṃ,"phuṭṭhassa me aññatarena byādhinā,
rogena bāḷhaṃ dukhitassa ruppato,
parisussati khippam'idaṃ kaḷevaraṃ,
pupphaṃ yathā paṃsuni <b>ātape</b> kataṃ.",,,,,,
11528,ādāyī,adj,taking; receiving; accepting,MN51,kandarakasuttaṃ,"adinn'ādānaṃ pahāya adinn'ādānā paṭivirato hoti dinna-<b>ādāyī</b> dinnapāṭikaṅkhī, athenena sucibhūtena attanā viharati.",SN37.34,vaḍḍhīsuttaṃ,"pañcahi, bhikkhave, vaḍḍhīhi vaḍḍhamānā ariyasāvikā ariyāya vaḍḍhiyā vaḍḍhati sāra-<b>ādāyinī</b> ca hoti vara-<b>ādāyinī</b> ca kāyassa. katamehi pañcahi?",AN10.176,cundasuttaṃ,adinna-<b>ādāyī</b> hoti. yaṃ taṃ parassa paravitt'ūpakaraṇaṃ gāmagataṃ vā araññagataṃ vā taṃ adinnaṃ theyyasaṅkhātaṃ ādātā hoti,SN42.6,asibandhakaputtasuttaṃ,"taṃ kiṃ maññasi, gāmaṇi, idh'assa puriso pāṇ'ātipātī adinna-<b>ādāyī</b> kāmesumicchācārī musāvādī pisuṇavāco pharusavāco samphappalāpī abhijjhālu byāpannacitto micchādiṭṭhiko."
11774,ānisaṃsa 1,masc,profit (in); benefit (in); advantage (of); good result (of),TH195,dhammikattheragāthā,"dhammo have rakkhati dhammacāriṃ,
dhammo suciṇṇo sukham'āvahati.
esa-<b>ānisaṃso</b> dhamme suciṇṇe,
na duggatiṃ gacchati dhammacārī.",AN5.202,dhammassavanasuttaṃ,"pañc'ime, bhikkhave, <b>ānisaṃsā</b> dhammassavane. katame pañca? assutaṃ suṇāti, sutaṃ pariyodāpeti, kaṅkhaṃ vitarati, diṭṭhiṃ ujuṃ karoti, cittam'assa pasīdati.",SNP41,"duṭṭhaṭṭhakasuttaṃ
aṭṭhakavaggo 3","pakappitā saṅkhatā yassa dhammā,
purakkhatā santi avīvadātā,
yadattani passati <b>ānisaṃsaṃ</b>,
taṃ nissito kuppapaṭicca santiṃ.",AN5.207,yāgusuttaṃ,"pañc'ime, bhikkhave, ānisaṃsā yāguyā. katame pañca? khuddaṃ paṭihanati, pipāsaṃ paṭivineti, vātaṃ anulometi, vatthiṃ sodheti, ām'āvasesaṃ pāceti. ime kho, bhikkhave, pañca <b>ānisaṃsā</b> yāguyā'ti."
11806,āneñja 2,adj,imperturbable; motionless; perfectly still; (comm) fourth jhāna,VIBH6.1,paṭiccasamuppādavibhaṅgo,"tattha katame avijjāpaccayā saṅkhārā? puññ'ābhisaṅkhāro, apuññ'ābhisaṅkhāro, <b>āneñj</b>'ābhisaṅkhāro, kāyasaṅkhāro, vacīsaṅkhāro, cittasaṅkhāro.",,,,,,,,,
11873,āpatti 1,fem,entering; going into,DHP178,lokavaggo,"pathabyā ekarajjena,
saggassa gamanena vā,
sabbalok'ādhipaccena,
sot'<b>āpatti</b>phalaṃ varaṃ.",SN25.1,cakkhusuttaṃ,abhabbo'va tāva kālaṃ kātuṃ yāva na sot'<b>āpatti</b>phalaṃ sacchikaroti.,,,,,,
11940,āpānīya,ptp,suitable for drinking; fit for drinking with,MN105,sunakkhattasuttaṃ,"seyyathā'pi, sunakkhatta, <b>āpānīya</b>kaṃso vaṇṇasampanno gandhasampanno rasasampanno, so ca kho visena saṃsaṭṭho.",,,,,,,,,
11941,āpānīyakaṃsa,masc,cup; goblet,MN105,sunakkhattasuttaṃ,"seyyathā'pi, sunakkhatta, <b>āpānīyakaṃso</b> vaṇṇasampanno gandhasampanno rasasampanno, so ca kho visena saṃsaṭṭho.",,,,,,,,,
12528,ārogya 1,nt,health; wellness; freedom from disease,MN39,mahāassapurasuttaṃ,"seyyathā'pi, bhikkhave, āṇaṇyaṃ yathā <b>ārogyaṃ</b> yathā bandhanāmokkhaṃ yathā bhujissaṃ yathā khem'antabhūmiṃ",MN75,māgaṇḍiyasuttaṃ,"evam'eva kho, māgaṇḍiya, aññatitthiyā paribbājakā andhā acakkhukā ajānantā <b>ārogyaṃ</b>, apassantā nibbānaṃ, atha ca pan'imaṃ gāthaṃ bhāsanti",DHP204,sukhavaggo,"<b>ārogya</b>paramā lābhā,
santuṭṭhiparamaṃ dhanaṃ,
vissāsaparamā ñāti,
nibbānaṃ paramaṃ sukhaṃ.",VIN1.2.1,sukkavissaṭṭhisikkhāpadaṃ,"<b>ārogy</b>'atthāya moceti, sukh'atthāya moceti, bhesajj'atthāya moceti, dān'atthāya moceti, puññ'atthāya moceti, yaññ'atthāya moceti, sagg'atthāya moceti, bīj'atthāya moceti, vīmaṃs'atthāya moceti, dav'atthāya moceti"
13639,iddha 1,pp,wealthy; prosperous; thriving,SN55.21,paṭhamamahānāmasuttaṃ,"ekam'antaṃ nisinno kho mahānāmo sakko bhagavantaṃ etadavoca, idaṃ, bhante, kapilavatthu <b>iddhañ</b>'c'eva phītañ'ca bāhujaññaṃ ākiṇṇamanussaṃ sambādhabyūhaṃ.",MN56,upālisuttaṃ,"taṃ kiṃ maññasi, gahapati, ayaṃ nāḷandā <b>iddhā</b> c'eva phītā ca bahujanā ākiṇṇamanussā'ti? evaṃ, bhante, ayaṃ nāḷandā <b>iddhā</b> c'eva phītā ca bahujanā ākiṇṇamanussā'ti.",DN26.9,cakkavattisuttaṃ,"asītivassasahass'āyukesu, bhikkhave, manussesu ayaṃ jambudīpo <b>iddho</b> c'eva bhavissati phīto ca, kukkuṭasampātikā gāmanigamarājadhāniyo.",,,
13716,idheva,sandhi,right here; just here; only here,DHP247,malavaggo,"surāmerayapānañ'ca,
yo naro anuyuñjati,
<b>idh'eva</b>'m'eso lokasmiṃ,
mūlaṃ khaṇati attano.",SNP59,"mettagū māṇava pucchā
pārāyanavaggo 4","evaṃvihārī sato appamatto,
bhikkhu caraṃ hitvā mamāyitāni,
jātiṃ jaraṃ sokapariddavañ'ca,
<b>idh'eva</b> vidvā pajaheyya dukkhaṃ.",ITI87,andhakaraṇasuttaṃ,"tayo vitakke kusale vitakkaye, tayo pana akusale nirākare, sa ve vitakkāni vicāritāni, sameti vuṭṭhī'va rajaṃ samūhataṃ sa ve vitakk'ūpasamena cetasā, <b>idh'eva</b> so santipadaṃ samajjhagā'ti.",,,
13825,imehi 1,pron,by these; with these,Thai,,<b>imehi</b> sakkārehi yath'ārahaṃ āropitehi abhipūjayāma,MN55,jīvakasuttaṃ,"tīhi kho ahaṃ, jīvaka, ṭhānehi maṃsaṃ aparibhogan'ti vadāmi. diṭṭhaṃ, sutaṃ, parisaṅkitaṃ, <b>imehi</b> kho ahaṃ, jīvaka, tīhi ṭhānehi maṃsaṃ aparibhogan'ti vadāmi.",AN10.8,jhānasuttaṃ,"<b>imehi</b> kho, bhikkhave, dasahi dhammehi samannāgato bhikkhu samantapāsādiko ca hoti sabb'ākāraparipūro cā'ti.",,,
14370,ucchinnamūla,adj,cut at the root; eradicated at the source,SN22.3,hāliddikānisuttaṃ,te tathāgatassa pahīnā <b>ucchinnamūlā</b> tāl'āvatthukatā anabhāvaṃkatā āyatiṃ anuppādadhammā. tasmā tathāgato anokasārī'ti vuccati.,,,,,,,,,
14407,ujuppaṭipanna,adj,living morally upright life; on the straight path,DN16.11,mahāparinibbānasuttaṃ,"saṅghe aveccappasādena samannāgato hoti, suppaṭipanno bhagavato sāvakasaṅgho, <b>ujuppaṭipanno</b> bhagavato sāvakasaṅgho, ñāyappaṭipanno bhagavato sāvakasaṅgho, sāmīcippaṭipanno bhagavato sāvakasaṅgho",,,,,,,,,
15209,uddharati 1,pr,pulls up; pulls out; lifts up; raises,DHP327,nāgavaggo,"appamādaratā hotha,
sacittam'anurakkhatha,
duggā <b>uddharatha</b>-attānaṃ,
paṅke sanno'va kuñjaro.",AN3.70,akusalamūlasuttaṃ,"atha puriso āgaccheyya kuddālapiṭakaṃ ādāya. so taṃ māluvālataṃ mūle chindeyya, mūle chetvā palikhaṇeyya, palikhaṇitvā mūlāni <b>uddhareyya</b>, antamaso usīranāḷamattāni'pi.",DN30.2,lakkhaṇasuttaṃ,"samaṃ pādaṃ bhūmiyaṃ nikkhipati, samaṃ <b>uddharati</b>, samaṃ sabbāvantehi pādatalehi bhūmiṃ phusati.",MN8,sallekhasuttaṃ,"so vata, cunda, attanā apalipapalipanno paraṃ palipapalipannaṃ <b>uddharissatī</b>'ti ṭhānam'etaṃ vijjati"
15236,uddhaṃ 3,ind,after; afterwards,DN1.21,brahmajālasuttaṃ,yāv'assa kāyo ṭhassati tāva naṃ dakkhanti devamanussā kāyassa bhedā <b>uddhaṃ</b> jīvitapariyādānā na naṃ dakkhanti devamanussā'ti,MN140,dhātuvibhaṅgasuttaṃ,kāyassa bhedā paraṃ maraṇā <b>uddhaṃ</b> jīvitapariyādānā idh'eva sabbavedayitāni anabhinanditāni sītībhavissantī'ti pajānāti.,,,,,,
15683,upadhi 1,masc,attachment; taking as mine; appropriation; acquisition; sense of ownership; identification,MN105,sunakkhattasuttaṃ,"<b>upadhi</b> dukkhassa mūlan'ti, iti viditvā nirupadhi upadhisaṅkhaye vimutto upadhismiṃ vā kāyaṃ upasaṃharissati cittaṃ vā uppādessatī'ti, n'etaṃ ṭhānaṃ vijjati.",MN140,dhātuvibhaṅgasuttaṃ,tass'eva kho pana pubbe aviddasuno <b>upadhī</b> honti samattā samādinnā. ty'āssa pahīnā honti ucchinnamūlā tāl'āvatthukatā anabhāvaṃkatā āyatiṃ anuppādadhammā.,AN10.60,girimānandasuttaṃ,etaṃ santaṃ etaṃ paṇītaṃ yadidaṃ sabbasaṅkhārasamatho sabba-<b>upadhi</b>ppaṭinissaggo taṇhākkhayo nirodho nibbānan'ti.,MN64,mahāmālukyasuttaṃ,"idh'ānanda, bhikkhu <b>upadhi</b>vivekā akusalānaṃ dhammānaṃ pahānā sabbaso kāyaduṭṭhullānaṃ paṭippassaddhiyā vivicc'eva kāmehi vivicca akusalehi dhammehi"
15855,upapajjati 1,pr,is reborn (in); re-arises (in),AN5.37,bhojanasuttaṃ,"āyudo balado dhīro, vaṇṇado paṭibhāṇado. sukhassa dātā medhāvī, sukhaṃ so adhigacchati. āyuṃ datvā balaṃ vaṇṇaṃ, sukhañ'ca paṭibhānakaṃ, dīgh'āyu yasavā hoti, yattha yatth'<b>ūpapajjati</b>",VIN1.1.3,tatiyapārājikaṃ,mataṃ te jīvitā seyyo. ito tvaṃ kālaṅ'kato kāyassa bhedā paraṃ maraṇā sugatiṃ saggaṃ lokaṃ <b>upapajjissasi</b>. tattha dibbehi pañcahi kāmaguṇehi samappito samaṅgībhūto paricāressasī'ti.,DHP140,daṇḍavaggo,"atha v'āssa agārāni,
aggi ḍahati pāvako,
kāyassa bhedā duppañño,
nirayaṃ so-<b>upapajjati</b>.",,,
16365,upādiyati,pr,grasps; holds (onto); clings (to); takes possession (of),SN35.87,channasuttaṃ,"na kho pan'āhaṃ, sāriputta, ettāvatā saupavajjo'ti vadāmi. yo kho, sāriputta, tañ'ca kāyaṃ nikkhipati, aññañ'ca kāyaṃ <b>upādiyati</b>, tam'ahaṃ saupavajjo'ti vadāmi.",SN35.234,udāyīsuttaṃ,"so evaṃ asamanupassanto na kiñci loke <b>upādiyati</b>, anupādiyaṃ na paritassati, aparitassaṃ paccattaññ'eva parinibbāyati.",MN10,mahāsatipaṭṭhānasuttaṃ,"yāva'd'eva ñāṇamattāya paṭissatimattāya anissito ca viharati, na ca kiñci loke <b>upādiyati</b>.",,,
