id,pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
20982,kāmacchanda,masc,interest in sensual pleasure; sensual desire (for); sensual impulse (for),TH259,sāriputtattheragāthā,"<b>kāmacchando</b> ca byāpādo,
thinamiddhañ'ca bhikkhuno,
uddhaccaṃ vicikicchā ca,
pañc'ete cittakelisā.",DN22.10,mahāsatipaṭṭhānasuttaṃ,"idha, bhikkhave, bhikkhu santaṃ vā ajjhattaṃ <b>kāmacchandaṃ</b>, atthi me ajjhattaṃ <b>kāmacchando</b>'ti pajānāti, asantaṃ vā ajjhattaṃ <b>kāmacchandaṃ</b>, n'atthi me ajjhattaṃ <b>kāmacchando</b>'ti pajānāti",MN36,mahāsaccakasuttaṃ,"evam'eva kho, ye hi keci samaṇā vā brāhmaṇā vā kāyena c'eva cittena ca kāmehi avūpakaṭṭhā viharanti, yo ca n'esaṃ kāmesu <b>kāmacchando</b> kāmasneho kāmamucchā kāmapipāsā kāmapariḷāho",,,
21094,kāmāsava,masc,effluent of sensual pleasure; oozing sensual desire,MN39,mahāassapurasuttaṃ,tassa evaṃ jānato evaṃ passato <b>kām'āsavā</b>'pi cittaṃ vimuccati bhav'āsavā'pi cittaṃ vimuccati avijj'āsavā'pi cittaṃ vimuccati,AN6.63,nibbedhikasuttaṃ,"tayo'me, bhikkhave, āsavā, <b>kām'āsavo</b>, bhav'āsavo, avijj'āsavo.",MN2.2,sabbāsavasuttaṃ,"yassa dhamme manasikaroto anuppanno vā <b>kām'āsavo</b> na uppajjati, uppanno vā kāmāsavo pahīyati",,,
26453,cāyasmā,sandhi,and venerable; but reverend,SN35.117,kāmaguṇasuttaṃ,pahoti <b>c'āyasmā</b> ānando imassa bhagavatā saṃkhittena uddesassa uddiṭṭhassa vitthārena atthaṃ avibhattassa vitthārena atthaṃ vibhajituṃ.,,,,,,,,,
29898,tandī,fem,laziness; sloth; tiredness,AN1.13,nīvaraṇappahānavaggo,"n'āhaṃ, bhikkhave, aññaṃ ekadhammam'pi samanupassāmi yena anuppannaṃ vā thīnamiddhaṃ uppajjati uppannaṃ vā thinamiddhaṃ bhiyyobhāvāya vepullāya saṃvattati yatha'y'idaṃ, bhikkhave, arati <b>tandī</b> vijambhikā bhattasammado cetaso ca līnattaṃ",SN1.16,niddātandīsuttaṃ,"niddaṃ <b>tandiṃ</b> vijambhitaṃ,
aratiṃ bhattasammadaṃ,
vīriyena naṃ paṇāmetvā,
ariyamaggo visujjhatī'ti.",,,,,,
30188,tassime,sandhi,for him these,SN22.85,yamakasuttaṃ,so rūpaṃ viññāṇaṃ upeti upādiyati adhiṭṭhāti attā me'ti. <b>tass'ime</b> pañc'upādānakkhandhā upetā upādinnā dīgharattaṃ ahitāya dukkhāya saṃvattanti.,AN7.64,kodhanasuttaṃ,<b>tass'ime</b> dhammā aññam'aññaṃ vipaccanīkā gahitā dīgharattaṃ ahitāya dukkhāya saṃvattanti kodh'ābhibhūtassa.,,,,,,
33061,duccarita 2,nt,misconduct; misbehaviour; bad behaviour (by),DHP242,malavaggo,"mal'itthiyā <b>duccaritaṃ</b>,
maccheraṃ dadato malaṃ,
malā ve pāpakā dhammā,
asmiṃ loke paramhi ca.",SN3.4,piyasuttaṃ,ye ca kho keci kāyena <b>duccaritaṃ</b> caranti vācāya <b>duccaritaṃ</b> caranti manasā <b>duccaritaṃ</b> caranti tesaṃ appiyo attā,AN10.61,avijjāsuttaṃ,"pañca'p'āhaṃ nīvaraṇe sāhāre vadāmi, no anāhāre. ko c'āhāro pañcannaṃ nīvaraṇānaṃ? tīṇi <b>duccaritānī</b>'ti'ssa vacanīyaṃ.",,,
36731,nikkamadhātu,fem,principle of endurance; element of persistence; (comm) stronger effort,AN6.38,attakārīsuttaṃ,"taṃ kiṃ maññasi, brāhmaṇa, atthi ārabbhadhātu ... atthi <b>nikkamadhātu</b> ... atthi parakkamadhātu... atthi thāmadhātu... atthi ṭhitidhātu... atthi upakkamadhātū'ti? evaṃ, bho.",AN1.18,nīvaraṇappahānavaggo,"n'āhaṃ, bhikkhave, aññaṃ ekadhammam'pi samanupassāmi yena anuppannaṃ vā thinamiddhaṃ n'uppajjati uppannaṃ vā thinamiddhaṃ pahīyati yatha'y'idaṃ, bhikkhave, ārambhadhātu <b>nikkamadhātu</b> parakkamadhātu",,,,,,
38108,nirodhanissita,adj,based on ending; supported by cessation; by means of finishing,MN118,ānāpānassatisuttaṃ,"kathaṃ bhāvitā ca, bhikkhave, satta bojjh'aṅgā kathaṃ bahulīkatā vijjāvimuttiṃ paripūrenti ? idha, bhikkhave, bhikkhu satisambojjh'aṅgaṃ bhāveti vivekanissitaṃ virāganissitaṃ <b>nirodhanissitaṃ</b> vossaggapariṇāmiṃ.",,,,,,,,,
42340,paneva,sandhi,now if; and just; further,VIN PAT SA 12,dubbacasikkhāpadaṃ,bhikkhu <b>pan'eva</b> dubbacajātiko hoti uddesapariyāpannesu sikkhāpadesu bhikkhūhi sahadhammikaṃ vuccamāno attānaṃ avacanīyaṃ karoti,VIN PAT NP 3,akālacīvarasikkhāpadaṃ,"niṭṭhitacīvarasmiṃ bhikkhunā ubbhatasmiṃ kathine bhikkhuno <b>pan'eva</b> akālacīvaraṃ uppajjeyya, ākaṅkhamānena bhikkhunā paṭiggahetabbaṃ, paṭiggahetvā khippam'eva kāretabbaṃ",,,,,,
42877,parakkamadhātu,fem,perseverance; continuous effort; persistence,AN6.38,attakārīsuttaṃ,"taṃ kiṃ maññasi, brāhmaṇa, atthi ārabbhadhātu ... atthi nikkamadhātu ... atthi <b>parakkamadhātu</b>... atthi thāmadhātu... atthi ṭhitidhātu... atthi upakkamadhātū'ti? evaṃ, bho.",AN1.18,nīvaraṇappahānavaggo,"n'āhaṃ, bhikkhave, aññaṃ ekadhammam'pi samanupassāmi yena anuppannaṃ vā thinamiddhaṃ n'uppajjati uppannaṃ vā thinamiddhaṃ pahīyati yatha'y'idaṃ, bhikkhave, ārambhadhātu nikkamadhātu <b>parakkamadhātu</b>",,,,,,
43444,pariṇāmī,adj,developing (into); ripening (in); culminating (in); maturing (in); inclining towards,MN2.8,sabbāsavasuttaṃ,"katame ca, bhikkhave, āsavā bhāvanā pahātabbā? idha, bhikkhave, bhikkhu paṭisaṅkhā yoniso satisambojjh'aṅgaṃ bhāveti vivekanissitaṃ virāganissitaṃ nirodhanissitaṃ vossagga<b>pariṇāmiṃ</b>",,,,,,,,,
43744,paribbājaka,masc,homeless spiritual seeker; wandering ascetic,MN13,mahā dukkhakkhandhasuttaṃ,"atha kho tesaṃ bhikkhūnaṃ etadahosi, atippago kho tāva sāvatthiyaṃ piṇḍāya carituṃ, yaṃ nūna mayaṃ yena aññatitthiyānaṃ <b>paribbājakānaṃ</b> ārāmo ten'upasaṅkameyyāmā'ti",AN10.58,mūlakasuttaṃ,"sace, bhikkhave, aññatitthiyā <b>paribbājakā</b> evaṃ puccheyyuṃ, kiṃmūlakā, āvuso, sabbe dhammā, kiṃsambhavā sabbe dhammā, kiṃsamudayā sabbe dhammā, kiṃsamosaraṇā sabbe dhammā",VIN PAT PC 41,acelaka sikkhāpada,"yo pana bhikkhu acelakassa vā <b>paribbājakassa</b> vā paribbājikāya vā sahatthā khādanīyaṃ vā bhojanīyaṃ vā dadeyya, pācittiyaṃ.",,,
45799,pāripūri 1,fem,fulfilment (of); completion (of); culmination (of); maturity (of),AN7.65,hirīottappasuttaṃ,tassa papaṭikā'pi pāripūriṃ gacchati taco'pi pheggu'pi sāro'pi <b>pāripūriṃ</b> gacchati,AN8.2,paññāsuttaṃ,"aṭṭh'ime, bhikkhave, hetū aṭṭha paccayā ādibrahmacariyikāya paññāya appaṭiladdhāya paṭilābhāya, paṭiladdhāya bhiyyobhāvāya vepullāya bhāvanāya <b>pāripūriyā</b> saṃvattanti. katame aṭṭha?",,,,,,
49304,bhattasammada,masc,drowsiness after eating; passing out after eating,AN1.13,nīvaraṇappahānavaggo,"n'āhaṃ, bhikkhave, aññaṃ ekadhammam'pi samanupassāmi yena anuppannaṃ vā thīnamiddhaṃ uppajjati uppannaṃ vā thinamiddhaṃ bhiyyobhāvāya vepullāya saṃvattati yatha'y'idaṃ, bhikkhave, arati tandī vijambhikā <b>bhattasammado</b> cetaso ca līnattaṃ",SN1.16,niddātandīsuttaṃ,"niddā tandī vijambhitā,
aratī <b>bhattasammado</b>,
etena nappakāsati,
ariyamaggo idha pāṇinan'ti.",,,,,,
49613,bhavāsava,masc,effluent of becoming; effluent of being,MN39,mahāassapurasuttaṃ,tassa evaṃ jānato evaṃ passato kām'āsavā'pi cittaṃ vimuccati <b>bhav'āsavā</b>'pi cittaṃ vimuccati avijj'āsavā'pi cittaṃ vimuccati,AN6.63,nibbedhikasuttaṃ,"tayo'me, bhikkhave, āsavā, kām'āsavo, <b>bhav'āsavo</b>, avijj'āsavo.",MN2.2,sabbāsavasuttaṃ,"yassa dhamme manasikaroto anuppanno vā bhav'āsavo na uppajjati, uppanno vā <b>bhav'āsavo</b> pahīyati.",,,
49804,bhāvanāpāripūri,fem,maturity by development; completion by cultivation; full development by meditation,,,,,,,,,,,,
49822,bhāvayanta,prp,cultivating; developing,SN7.6,jaṭāsuttaṃ,"sīle patiṭṭhāya naro sapañño,
cittaṃ paññañ'ca <b>bhāvayaṃ</b>,
ātāpī nipako bhikkhu,
so imaṃ vijaṭaye jaṭaṃ.",AN5.57,abhiṇhapaccavekkhitabbaṭhānasuttaṃ,so taṃ maggaṃ āsevati bhāveti bahulīkaroti. tassa taṃ maggaṃ āsevato <b>bhāvayato</b> bahulīkaroto saṃyojanāni sabbaso pahīyanti anusayā byantīhonti.,MN2.8,sabbāsavasuttaṃ,"yañ'hi'ssa, bhikkhave, abhāvayato uppajjeyyuṃ āsavā vighātapariḷāhā, <b>bhāvayato</b> evaṃsa te āsavā vighātapariḷāhā na honti.",,,
50103,bhutta 1,pp,eaten; finished eating,TH261,mahākassapattheragāthā,"kuḍḍamūlañ'ca nissāya,
ālopaṃ taṃ abhuñjisaṃ,
bhuñjamāne vā <b>bhutte</b> vā,
jegucchaṃ me na vijjati.",SNP4,"kasibhāradvājasuttaṃ
uragavaggo 4","na khv'āhaṃ taṃ, brāhmaṇa, passāmi sadevake loke samārake sabrahmake sassamaṇabrāhmaṇiyā pajāya sadevamanussāya, yassa so pāyaso <b>bhutto</b> sammā pariṇāmaṃ gaccheyya, aññatra tathāgatassa vā tathāgatasāvakassa vā.",DHP308,nirayavaggo,"seyyo ayoguḷo <b>bhutto</b>, tatto aggisikh'ūpamo,
yañ'ce bhuñjeyya dussīlo, raṭṭhapiṇḍam'asaññato.",AN8.74,dutiya maraṇassatisuttaṃ,"upakkhalitvā vā papateyyaṃ, bhattaṃ vā me <b>bhuttaṃ</b> byāpajjeyya, pittaṃ vā me kuppeyya, semhaṃ vā me kuppeyya, satthakā vā me vātā kuppeyyuṃ"
51668,mahākassapa,masc,name of an arahant monk; great disciple of the Buddha; foremost disciple in preaching ascetic practices,MN118,ānāpānassatisuttaṃ,āyasmatā ca sāriputtena āyasmatā ca mahāmoggallānena āyasmatā ca <b>mahākassapena</b> āyasmatā ca mahākaccāyanena āyasmatā ca mahākoṭṭhikena āyasmatā ca mahākappinena,MN32,mahāgosiṅgasuttaṃ,"atha kho āyasmā mahāmoggallāno sāy'anhasamayaṃ paṭisallānā vuṭṭhito yen'āyasmā <b>mahākassapo</b> ten'upasaṅkami, upasaṅkamitvā āyasmantaṃ <b>mahākassapaṃ</b> etadavoca, āyām'āvuso, kassapa, yen'āyasmā sāriputto ten'upasaṅkamissāma dhammassavanāyā'ti.",SN16.10,upassayasuttaṃ,"atha kho āyasmā <b>mahākassapo</b> āyasmantaṃ ānandaṃ etadavoca, kiṃ nu kho, āvuso ānanda, ahaṃ sūcivāṇijako, tvaṃ sūcikāro, udāhu ahaṃ sūcikāro, tvaṃ sūcivāṇijako'ti?",,,
52758,mukha 2,nt,mouth,AN5.208,dantakaṭṭhasuttaṃ,"pañc'ime, bhikkhave, ādīnavā dantakaṭṭhassa akhādane. katame pañca? acakkhussaṃ, <b>mukhaṃ</b> duggandhaṃ hoti, rasaharaṇiyo na visujjhanti, pittaṃ semhaṃ bhattaṃ pariyonandhati, bhattam'assa nacchādeti.",AN4.3,paṭhamakhatasuttaṃ,"yo nindiyaṃ pasaṃsati,
taṃ vā nindati yo pasaṃsiyo
vicināti <b>mukhena</b> so kaliṃ,
kalinā tena sukhaṃ na vindati.",MN65,bhaddālisuttaṃ,"tassa <b>mukh</b>'ādhāne kāraṇaṃ kāriyamānassa honti y'eva visūkāyitāni visevitāni vipphanditāni kānici kānici, yathā taṃ akāritapubbaṃ kāraṇaṃ kāriyamānassa.",VIN PAT PC 40,dantapona sikkhāpada,"yo pana bhikkhu adinnaṃ <b>mukha</b>dvāraṃ āhāraṃ āhareyya, aññatra udakadantaponā, pācittiyaṃ."
54321,yonisomanasikāra,masc,radical attention; paying proper attention; prudently applying the mind; wise reflection; focussed attention; attention to the source,AN1.20,nīvaraṇappahānavaggo,"n'āhaṃ, bhikkhave, aññaṃ ekadhammam'pi samanupassāmi yena anuppannā vā vicikicchā n'uppajjati uppannā vā vicikicchā pahīyati yatha'y'idaṃ, bhikkhave, <b>yonisomanasikāro</b>",AN10.61,avijjāsuttaṃ,"<b>yonisomanasikāram</b>'p'āhaṃ, bhikkhave, sāhāraṃ vadāmi, no anāhāraṃ. ko c'āhāro <b>yonisomanasikārassa</b>? saddhā'ti'ssa vacanīyaṃ.",,,,,,
59670,samādhisambojjhaṅga,masc,stability of mind as an element of awakening; mental composure as a factor of enlightenment,MN2.8,sabbāsavasuttaṃ,paṭisaṅkhā yoniso <b>samādhisambojjh'aṅgaṃ</b> bhāveti vivekanissitaṃ virāganissitaṃ nirodhanissitaṃ vossaggapariṇāmiṃ.,,,,,,,,,
60728,sammada 1,masc,intoxication; poisoning,AN7.64,kodhanasuttaṃ,"kodha<b>sammada</b>sammatto,
āyasakyaṃ nigacchati,
ñātimittā suhajjā ca,
parivajjanti kodhanaṃ.",AN1.11-20,nīvaraṇappahāna vaggo,yena anuppannaṃ vā thīnamiddhaṃ uppajjati uppannaṃ vā thinamiddhaṃ bhiyyobhāvāya vepullāya saṃvattati yatha'y'idaṃ arati tandī vijambhitā bhatta<b>sammado</b> cetaso ca līnattaṃ.,,,,,,
63655,sucarita 2,nt,good conduct (by); good behaviour (by),DHP231,kodhavaggo,"kāyappakopaṃ rakkheyya,
kāyena saṃvuto siyā,
kāyaduccaritaṃ hitvā,
kāyena <b>sucaritaṃ</b> care.",,,,,,,,,
64207,subha 1,adj,beautiful; attractive,AN4.49,vipallāsasuttaṃ,"anattani, bhikkhave, attā'ti saññāvipallāso cittavipallāso diṭṭhivipallāso. asubhe, bhikkhave, <b>subhan</b>'ti saññāvipallāso cittavipallāso diṭṭhivipallāso.",SN2.29,susimasuttaṃ,seyyathā'pi nāma maṇi veḷuriyo <b>subho</b> jātimā aṭṭh'aṃso suparikammakato paṇḍukambale nikkhitto bhāsate ca tapate ca virocati ca,AN1.11-20,nīvaraṇappahāna vaggo,n'āhaṃ aññaṃ ekadhammampi samanupassāmi yena anuppanno vā kāmacchando uppajjati uppanno vā kāmacchando bhiyyobhāvāya vepullāya saṃvattati yatha'y'idaṃ <b>subha</b>nimittaṃ.,,,
64616,suvimutta,adj,thoroughly freed; correctly liberated; perfectly emancipated,SN22.57,sattaṭṭhānasuttaṃ,"ye ca kho keci, bhikkhave, samaṇā vā brāhmaṇā vā ... rūpassa nibbidā virāgā nirodhā anupādā vimuttā, te <b>suvimuttā</b>. ye <b>suvimuttā</b>, te kevalino. ye kevalino vaṭṭaṃ tesaṃ n'atthi paññāpanāya.",SNP54,"sāriputtasuttaṃ
aṭṭhakavaggo 16","etesu dhammesu vineyya chandaṃ,
bhikkhu satimā <b>suvimutta</b>citto,
kālena so sammā dhammaṃ parivīmaṃsamāno,
ekodibhūto vihane tamaṃ so'ti.",SN22.4,dutiyahāliddikānisuttaṃ,"rūpadhātuyā kho yo chando yo rāgo yā nandī yā taṇhā ye upay'upādānā cetaso adhiṭṭhān'ābhinives'ānusayā, tesaṃ khayā virāgā nirodhā cāgā paṭinissaggā cittaṃ <b>suvimuttan</b>'ti vuccati.",SN22.92,dutiyarāhulasuttaṃ,imasmiñ'ca saviññāṇake kāye bahiddhā ca sabbanimittesu ahaṅ'kāramamaṅ'kāramān'āpagataṃ mānasaṃ hoti vidhā samatikkantaṃ santaṃ <b>suvimuttan</b>'ti.
65600,vacanīya 2,ptp,should be spoken (to); should be told (to); should be said (to),VIN1.4.3.4,vassikasāṭikasikkhāpadaṃ,"ye manussā pubbe'pi vassikasāṭikacīvaraṃ denti te upasaṅkamitvā evam'assu <b>vacanīyā</b>, kālo vassikasāṭikāya, samayo vassikasāṭikāya, aññe'pi manussā vassikasāṭikacīvaraṃ dentī'ti.",VIN PAT SA 13,kuladūsaka sikkhāpada,"tādisikāya āpattiyā ekaccaṃ pabbājenti ekaccaṃ na pabbājentī'ti, so bhikkhu bhikkhūhi evam'assa <b>vacanīyo</b>",,,,,,
65611,vacī 1,adj,verbal; with speech,MN48,kosambiyasuttaṃ,idha bhikkhave bhikkhuno mettaṃ kāyakammaṃ <b>vacī</b>kammaṃ manokammaṃ paccupaṭṭhitaṃ hoti sabrahmacārīsu āvi c'eva raho ca,AN7.67,nagaropamasuttaṃ,"seyyathā'pi rañño paccantime nagare anupariyāyapatho hoti ucco c'eva vitthato ca, evam'evaṃ kho, ariyasāvako ottappī hoti, ottappati kāyaduccaritena <b>vacī</b>duccaritena manoduccaritena",AN10.44,kusinārasuttaṃ,"codakena bhikkhunā paraṃ codetu'kāmena evaṃ paccavekkhitabbaṃ, parisuddhakāyasamācāro nu kho'mhi?parisuddha<b>vacī</b>samācāro nu kho'mhi?",,,
66778,vāda 3,masc,debate; argument; disputation,Trad,,"saccaṃ vihāya matisaccakavādaketuṃ, <b>vād</b>'ābhiropitamanaṃ atiandhabhūtaṃ, paññāpadīpajalito jitavā mun'indo",SNP41,"duṭṭhaṭṭhakasuttaṃ
aṭṭhakavaggo 3","vadanti ve duṭṭhamanā'pi eke,
atho'pi ve saccamanā vadanti,
<b>vādañ</b>'ca jātaṃ muni no upeti,
tasmā munī n'atthi khilo kuhiñci.",AN4.25,brahmacariyasuttaṃ,"na'y'idaṃ, bhikkhave, brahmacariyaṃ vussati janakuhan'atthaṃ, na janalapan'atthaṃ, na lābhasakkārasilok'ānisaṃs'atthaṃ, na iti<b>vāda</b>ppamokkh'ānisaṃs'atthaṃ, na iti maṃ jano jānātū'ti",SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","saccan'ti so brāhmaṇo kiṃ vadeyya,
musā'ti vā so vivadetha kena,
yasmiṃ samaṃ visamaṃ vā'pi n'atthi,
sa kena <b>vādaṃ</b> paṭisaṃyujeyya."
67414,vicaya,masc,investigation; examination; probing; analysis; discrimination,Thai,,bojjh'aṅgo satisaṅkhāto dhammānaṃ <b>vicayo</b> tathā viriyam'pītipassaddhi bojjh'aṅgā ca tathā'pare samādh'upekkhabojjh'aṅgā.,DN22.13,mahāsatipaṭṭhānasuttaṃ,"santaṃ vā ajjhattaṃ dhamma<b>vicaya</b>sambojjh'aṅgaṃ, atthi me ajjhattaṃ dhamma<b>vicaya</b>sambojjh'aṅgo'ti pajānāti",,,,,,
67551,vijambhitā,fem,yawning; stretching,AN1.11-20,nīvaraṇappahāna vaggo,yena anuppannaṃ vā thīnamiddhaṃ uppajjati uppannaṃ vā thinamiddhaṃ bhiyyobhāvāya vepullāya saṃvattati yatha'y'idaṃ arati tandī <b>vijambhitā</b> bhattasammado cetaso ca līnattaṃ.,,,,,,,,,
68879,virāganissita,adj,based on fading of desire; supported by dispassion; by means of detachment,MN118,ānāpānassatisuttaṃ,"kathaṃ bhāvitā ca, bhikkhave, satta bojjh'aṅgā kathaṃ bahulīkatā vijjāvimuttiṃ paripūrenti ? idha, bhikkhave, bhikkhu satisambojjh'aṅgaṃ bhāveti vivekanissitaṃ <b>virāganissitaṃ</b> nirodhanissitaṃ vossaggapariṇāmiṃ.",,,,,,,,,
