id,pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
5642,anta 1,masc,end (of); limit (of); finish (of); conclusion (of),SN22.80,piṇḍolyasuttaṃ,app'evanām'imassa kevalassa dukkhakkhandhassa <b>anta</b>kiriyā paññāyethā'ti,SN2.5,dāmalisuttaṃ,"es'ūpamā dāmali brāhmaṇassa,
khīṇ'āsavassa nipakassa jhāyino,
pappuyya jātimaraṇassa <b>antaṃ</b>,
n'āyūhatī pāragato hi so'ti.",AN4.45,rohitassasuttaṃ,"yattha nu kho, bhante, na jāyati na jīyati na mīyati na cavati na upapajjati, sakkā nu kho so, bhante, gamanena lokassa <b>anto</b> ñātuṃ vā daṭṭhuṃ vā pāpuṇituṃ vā'ti?",AN4.45,rohitassasuttaṃ,"na c'āhaṃ, āvuso, appatvā'va lokassa <b>antaṃ</b> dukkhassa antakiriyaṃ vadāmi."
6658,api 1.2,ind,even; even then,DHP187,buddhavaggo,"<b>api</b> dibbesu kāmesu,
ratiṃ so n'ādhigacchati,
taṇhakkhayarato hoti,
sammāsambuddhasāvako.",SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","disvāna taṇhaṃ aratiṃ ragañ'ca,
n'āhosi chando <b>api</b> methunasmiṃ,
kim'ev'idaṃ muttakarīsapuṇṇaṃ,
pādā'pi naṃ samphusituṃ na icche.",THI63,kisāgotamītherīgāthā,"kalyāṇamittatā muninā, lokaṃ ādissa vaṇṇitā.
kalyāṇamitte bhajamāno, <b>api</b> bālo paṇḍito assa.",,,
6763,appa 2,adj,short; small; insignificant,MN27,cūḷahatthipadopamasuttaṃ,so aparena samayena <b>appaṃ</b> vā bhogakkhandhaṃ pahāya mahantaṃ vā bhogakkhandhaṃ pahāya appaṃ vā ñātiparivaṭṭaṃ pahāya mahantaṃ vā ñātiparivaṭṭaṃ pahāya,MN82,raṭṭhapālasuttaṃ,"na dīgham'āyuṃ labhate dhanena, na c'āpi vittena jaraṃ vihanti.
<b>appaṃ</b> h'idaṃ jīvitam'āhu dhīrā, asassataṃ vippariṇāmadhammaṃ.",SNP44,"jarāsuttaṃ
aṭṭhakavaggo 6","<b>appaṃ</b> vata jīvitaṃ idaṃ,
oraṃ vassasatā'pi miyyati,
yo ce'pi aticca jīvati,
atha kho so jarasāpi miyyati.",DHP186,buddhavaggo,"na kahāpaṇavassena,
titti kāmesu vijjati,
<b>appa</b>-assādā dukhā kāmā,
iti viññāya paṇḍito."
6863,appaṭivānī,masc,indefatigably; zeal; tireless determination; resolute intention,AN10.51,sacittasuttaṃ,"tena, bhikkhave, bhikkhunā tesaṃ'y'eva pāpakānaṃ akusalānaṃ dhammānaṃ pahānāya adhimatto chando ca vāyāmo ca ussāho ca ussoḷhī ca <b>appaṭivānī</b> ca sati ca sampajaññañ'ca karaṇīyaṃ.",AN8.74,dutiya maraṇassatisuttaṃ,"seyyathā'pi ādittacelo vā ādittasīso vā, tass'eva celassa vā sīsassa vā nibbāpanāya adhimattaṃ chandañ'ca vāyāmañ'ca ussāhañ'ca ussoḷhiñ'ca <b>appaṭivāniñ'</b>ca satiñ'ca sampajaññañ'ca kareyya.",,,,,,
6960,appamattaka 1,adj,small; tiny; minute; insignificant,SN20.2,nakhasikhasuttaṃ,"etadeva, bhante, bahutaraṃ yadidaṃ mahāpathavī. <b>appamattako</b>'yaṃ bhagavatā paritto nakhasikhāyaṃ paṃsu āropito.",AN3.101,loṇakapallasuttaṃ,"evarūpassa puggalassa tādisaṃ'y'eva <b>appamattakaṃ</b> pāpakammaṃ kataṃ diṭṭhadhammavedanīyaṃ hoti, n'āṇu'pi khāyati, kiṃ bahu'd'eva.",MN129,bālapaṇḍitasuttaṃ,"<b>appamattako</b> so, bhikkhave, kaṭaggaho yaṃ so akkhadhutto paṭhamen'eva kaṭaggahena mahantaṃ bhogakkhandhaṃ adhigaccheyya.",,,
8575,amu,pron,(of person or place or thing) that; such; so and so,MN51,kandarakasuttaṃ,"pisuṇaṃ vācaṃ pahāya pisuṇāya vācāya paṭivirato hoti, ito sutvā na amutra akkhātā imesaṃ bhedāya, amutra vā sutvā na imesaṃ akkhātā <b>amūsaṃ</b> bhedāya",AN3.101,loṇakapallasuttaṃ,"seyyathā'pi, bhikkhave, puriso loṇaphalaṃ paritte udakamallake pakkhipeyya. taṃ kiṃ maññatha, bhikkhave, api nu taṃ parittaṃ udakaṃ <b>amunā</b> loṇaphalena loṇaṃ assa apeyyan'ti? evaṃ, bhante.",MN75,māgaṇḍiyasuttaṃ,"taṃ kiṃ maññasi, māgaṇḍiya, api nu so jacc'andho puriso jānanto passanto <b>amuṃ</b> telamalikataṃ sāhuḷicīraṃ paṭiggaṇheyya ... udāhu cakkhumato saddhāyā'ti?",MN39,mahāassapurasuttaṃ,ahaṃ kho sakamhā gāmā <b>amuṃ</b> gāmaṃ agacchiṃ
9019,ariyasacca,nt,truth of the Buddha; noble truth,SNP13,"ratanasuttaṃ
cūḷavaggo 1","yath'indakhīlo pathaviṃ sito siyā, catubbhi vātehi asampakampiyo.
tath'ūpamaṃ sappurisaṃ vadāmi, yo <b>ariyasaccāni</b> avecca passati.",KHP5,maṅgalasuttaṃ,"tapo ca brahmacariyañ'ca,
<b>ariyasaccāna</b> dassanaṃ,
nibbānasacchikiriyā ca,
etaṃ maṅgalam'uttamaṃ.",MN140,dhātuvibhaṅgasuttaṃ,"tasmā evaṃ samannāgato bhikkhu iminā paramena sacc'ādhiṭṭhānena samannāgato hoti. etañ'hi, bhikkhu, paramaṃ <b>ariyasaccaṃ</b> yadidaṃ, amosadhammaṃ nibbānaṃ.",MN10.15,mahāsatipaṭṭhānasuttaṃ,"puna caparaṃ, bhikkhave, bhikkhu dhammesu dhamm'ānupassī viharati catūsu <b>ariyasaccesu</b>."
9915,assa 3.1,opt,may be; could be; should be; would be,DN16.36,mahāparinibbānasuttaṃ,"siyā kho … tumhākaṃ evam'<b>assa</b>, atītasatthukaṃ pāvacanaṃ, n'atthi no satthā'ti.",DN16.21,mahāparinibbānasuttaṃ,"yatha'y'idaṃ brahmacariyaṃ addhaniyaṃ <b>assa</b> ciraṭṭhitikaṃ, tada-<b>assa</b> bahujanahitāya bahujanasukhāya lok'ānukampāya atthāya hitāya sukhāya devamanussānaṃ",MN105,sunakkhattasuttaṃ,"seyyathā'pi, sunakkhatta, puriso sakamhā gāmā vā nigamā vā ciravippavuttho <b>assa</b>.",THI63,kisāgotamītherīgāthā,"kalyāṇamittatā muninā, lokaṃ ādissa vaṇṇitā.
kalyāṇamitte bhajamāno, api bālo paṇḍito <b>assa</b>."
13822,imesaṃ 2,pron,of these; their,MN51,kandarakasuttaṃ,"pisuṇaṃ vācaṃ pahāya pisuṇāya vācāya paṭivirato hoti, ito sutvā na amutra akkhātā <b>imesaṃ</b> bhedāya, amutra vā sutvā na imesaṃ akkhātā amūsaṃ bhedāya",MN40,cūḷāssapurasuttaṃ,"<b>imesaṃ</b> kho ahaṃ, bhikkhave, samaṇamalānaṃ samaṇadosānaṃ samaṇakasaṭānaṃ āpāyikānaṃ ṭhānānaṃ duggativedaniyānaṃ pahānā, samaṇasāmīcippaṭipadaṃ paṭipanno'ti vadāmi.",SNP50,"cūḷabyūhasuttaṃ
aṭṭhakavaggo 12","evam'pi viggayha vivādayanti,
bālo paro akusalo'ti c'āhu,
sacco nu vādo katamo <b>imesaṃ</b>,
sabb'eva h'īme kusalā vadānā.",MN52,aṭṭhakanāgarasuttaṃ,"evam'eva kho ahaṃ, bhante, <b>imesaṃ</b> ekādasannaṃ amatadvārānaṃ ekam'ekena'pi amatadvārena sakkuṇissāmi attānaṃ sotthiṃ kātuṃ."
14367,ucchinna,pp,broken off; cut off; severed,SNP38,dvayatānupassanāsuttaṃ,"<b>ucchinna</b>bhavataṇhassa,
santacittassa bhikkhuno,
vikkhīṇo jātisaṃsāro,
n'atthi tassa punabbhavo'ti.",SN22.3,hāliddikānisuttaṃ,te tathāgatassa pahīnā <b>ucchinna</b>mūlā tāl'āvatthukatā anabhāvaṃkatā āyatiṃ anuppādadhammā. tasmā tathāgato anokasārī'ti vuccati.,,,,,,
16494,upeti 1,pr,comes; approaches; enters,TH251,raṭṭhapālattheragāthā,"rājā ca aññe ca bahū manussā, avītataṇhā maraṇaṃ <b>upenti</b>.
ūnā'va hutvāna jahanti dehaṃ, kāmehi lokamhi na h'atthi titti.",DHP325,nāgavaggo,"middhī yadā hoti mahagghaso ca,
niddāyitā samparivattasāyī,
mahāvarāho'va nivāpapuṭṭho,
punappunaṃ gabbham'<b>upeti</b> mando.",DN9.2,"poṭṭhapādasuttaṃ, abhisaññānirodhakathā","evaṃ vutte yasmiṃ samaye <b>upeti</b>, saññī tasmiṃ samaye hoti. yasmiṃ samaye apeti, asaññī tasmiṃ samaye hotī'ti. itth'eke abhisaññānirodhaṃ paññapenti.",DHP151,jarāvaggo,"jīranti ve rājarathā sucittā, atho sarīram'pi jaraṃ <b>upeti</b>,
satañ'ca dhammo na jaraṃ upeti, santo have sabbhi pavedayanti."
17195,ussāha,masc,effort; activity; perseverance; strenuous and continuous exertion; energy,AN8.74,dutiya maraṇassatisuttaṃ,"seyyathā'pi ādittacelo vā ādittasīso vā, tass'eva celassa vā sīsassa vā nibbāpanāya adhimattaṃ chandañ'ca vāyāmañ'ca <b>ussāhañ</b>'ca ussoḷhiñ'ca appaṭivāniñ'ca satiñ'ca sampajaññañ'ca kareyya.",,,,,,,,,
17887,etarahi,ind,now; at present,AN4.21,paṭhamauruvelasuttaṃ,"ye ca atītā sambuddhā, ye ca buddhā anāgatā.
yo c'<b>eta'r'ahi</b> sambuddho, bahunnaṃ sokanāsano.",MN61,ambalaṭṭhika rāhulovādasuttaṃ,"ye'pi hi keci, rāhula, <b>eta'r'ahi</b> samaṇā vā brāhmaṇā vā kāyakammaṃ parisodhenti … sabbe te evam'evaṃ paccavekkhitvā paccavekkhitvā kāyakammaṃ parisodhenti",SN22.86,anurādhasuttaṃ,pubbe c'āhaṃ anurādha <b>eta'r'ahi</b> ca dukkhañ'c'eva paññapemi dukkhassa ca nirodhan'ti,MN137,saḷāyatanavibhaṅgasuttaṃ,pubbe c'eva rūpā <b>eta'r'ahi</b> ca sabbe te rūpā aniccā dukkhā vipariṇāmadhammā'ti evam'etaṃ yathābhūtaṃ sammappaññāya passato uppajjati somanassaṃ.
18095,evamidaṃ,sandhi,thus this,DN16.22,mahāparinibbānasuttaṃ,"catunnaṃ, bhikkhave, dhammānaṃ ananubodhā appaṭivedhā <b>evam'idaṃ</b> dīgham'addhānaṃ sandhāvitaṃ saṃsaritaṃ mamañ'c'eva tumhākañ'ca",MN73,mahāvacchasuttaṃ,"sace hi, bho gotama, imaṃ dhammaṃ bhavaṃ'y'eva gotamo ārādhako abhavissa, no ca kho bhikkhū ārādhakā abhavissaṃsu, <b>evam'idaṃ</b> brahmacariyaṃ aparipūraṃ abhavissa ten'aṅgena.",,,,,,
20233,kamma 1,nt,action; deed; doing,Sri Lanka,,"iminā puñña<b>kammena</b>, mā me bālasamāgamo.
sataṃ samāgamo hotu, yāva nibbānapattiyā.",SNP13,"ratanasuttaṃ
cūḷavaggo 1","kiñ'cā'pi so <b>kammaṃ</b> karoti pāpakaṃ, kāyena vācā'uda cetasā vā.
abhabbo so tassa paṭicchadāya, abhabbatā diṭṭhapadassa vuttā.",AN3.67,paṭhamabhavasuttaṃ,"iti kho, ānanda, <b>kammaṃ</b> khettaṃ, viññāṇaṃ bījaṃ, taṇhā sneho.",SN10.5,sānusuttaṃ,"sānuṃ pabuddhaṃ vajjāsi,
yakkhānaṃ vacanaṃ idaṃ,
m'ākāsi pāpakaṃ <b>kammaṃ</b>,
āvi vā yadi vā raho."
20423,kara 1,adj,doing; making,AN8.49,paṭhamaidhalokikasuttaṃ,"idha, visākhe, mātugāmo yo so bhattu abbhantaro antojano, dāsā'ti vā pessā'ti vā kamma<b>karā</b>'ti vā, tesaṃ katañ'ca katato jānāti akatañ'ca akatato jānāti, gilānakānañ'ca bal'ābalaṃ jānāti khādanīyaṃ bhojanīyañ'c'assa paccaṃsena saṃvibhajati.",SN1.48,paṇihitācchavaggo,"n'āhaṃ, bhikkhave, aññaṃ ekadhammam'pi samanupassāmi yaṃ evaṃ lahuparivattaṃ yatha'y'idaṃ cittaṃ. yāvañ'c'idaṃ, bhikkhave, upamā'pi na su<b>karā</b> yāva lahuparivattaṃ cittan'ti.",MN21,kakacūpamasuttaṃ,"ubhatodaṇḍakena ce'pi, bhikkhave, kakacena corā ocarakā aṅgam'aṅgāni okanteyyuṃ, tatr'āpi yo mano padūseyya, na me so tena sāsana<b>karo</b>.",AN4.31,cakkasuttaṃ,"patirūpe vase dese, ariyamitta<b>karo</b> siyā.
sammāpaṇidhisampanno, pubbe puññakato naro.
dhaññaṃ dhanaṃ yaso kitti, sukhaṃcetaṃadhivattatī."
20559,karoti 2,pr,makes,AN7.23,paṭhamasattakasuttaṃ,yāvakīvañ'ca bhikkhave bhikkhū ye te bhikkhū therā rattaññū cirapabbajitā saṅghapitaro saṅghapariṇāyakā te sakkarissanti garuṃ <b>karissanti</b> mānessanti pūjessanti tesañ'ca sotabbaṃ maññissanti,SNP13,"ratanasuttaṃ
cūḷavaggo 1","tasmā hi bhūtā nisāmetha sabbe, mettaṃ <b>karotha</b> mānusiyā pajāya.
divā ca ratto ca haranti ye baliṃ, tasmā hi ne rakkhatha appamattā.",,,,,,
21956,kiṃ 1,pron,who?; what?; which?,MN7,vatthasuttaṃ,"gacchati pana bhavaṃ gotamo bāhukaṃ nadiṃ sināyitun'ti? <b>kiṃ</b>, brāhmaṇa, bāhukāya nadiyā? <b>kiṃ</b> bāhukā nadī karissatī'ti?",AN10.58,mūlakasuttaṃ,"sace, bhikkhave, aññatitthiyā paribbājakā evaṃ puccheyyuṃ, <b>kiṃ</b>mūlakā, āvuso, sabbe dhammā, <b>kiṃ</b>sambhavā sabbe dhammā, <b>kiṃ</b>samudayā sabbe dhammā, <b>kiṃ</b>samosaraṇā sabbe dhammā",MN2.2,sabbāsavasuttaṃ,"eta'r'ahi vā paccuppannam'addhānaṃ ajjhattaṃ kathaṃkathī hoti, ahaṃ nu kho'smi? no nu kho'smi? <b>kiṃ</b> nu kho'smi? kathaṃ nu kho'smi? ayaṃ nu kho satto kuto āgato? so kuhiṃ gāmī bhavissatī'ti?",DHP264,dhammaṭṭha vaggo,"na muṇḍakena samaṇo, abbato alikaṃ bhaṇaṃ.
icchālobhasamāpanno, samaṇo <b>kiṃ</b> bhavissati."
22785,kūṭāgāra 1,nt,building with a peaked roof,AN8.30,anuruddha mahāvitakkasuttaṃ,seyyathā'pi nāma gahapatissa vā gahapatiputtassa vā <b>kūṭ'āgāraṃ</b> ullitt'āvalittaṃ nivātaṃ phusit'aggaḷaṃ pihitavātapānaṃ,SN48.42,uṇṇābhabrāhmaṇasuttaṃ,"seyyathā'pi, bhikkhave, <b>kūṭ'āgāre</b> vā <b>kūṭ'āgāra</b>sālāyaṃ vā pācīnavātapānā sūriye uggacchante vātapānena rasmi pavisitvā kv'āssa patiṭṭhitā'ti? pacchimāyaṃ, bhante, bhittiyan'ti.",AN8.53,saṃkhittasuttaṃ,ekaṃ samayaṃ bhagavā vesāliyaṃ viharati mahāvane <b>kūṭ'āgāra</b>sālāyaṃ. atha kho mahāpajāpatī gotamī yena bhagavā tenupasaṅkami,,,
23437,khandha 1,masc,mass; heap; pile; volume; aggregation,VIBH6.1,paṭiccasamuppādavibhaṅgo,evam'etassa kevalassa dukkha<b>kkhandhassa</b> samudayo hoti,MN27,cūḷahatthipadopamasuttaṃ,so aparena samayena appaṃ vā bhoga<b>kkhandhaṃ</b> pahāya mahantaṃ vā bhoga<b>kkhandhaṃ</b> pahāya appaṃ vā ñātiparivaṭṭaṃ pahāya mahantaṃ vā ñātiparivaṭṭaṃ pahāya,AN3.101,loṇakapallasuttaṃ,taṃ kissa hetu? asu hi bhante gaṅgāya nadiyā mahā udaka<b>kkhandho</b> so amunā loṇaphalena loṇo na assa apeyyo'ti.,,,
23439,khandha 3,masc,aggregate; combination; conglomeration; bundle,VIBH6.1,paṭiccasamuppādavibhaṅgo,"yā tesaṃ tesaṃ sattānaṃ tamhā tamhā sattanikāyā cuti cavanatā bhedo antaradhānaṃ maccu maraṇaṃ kālakiriyā <b>khandhānaṃ</b> bhedo kaḷevarassa nikkhepo jīvitindriyass'upacchedo, idaṃ vuccati maraṇaṃ.",MN51,kandarakasuttaṃ,so iminā ariyena sīla<b>kkhandhena</b> samannāgato ajjhattaṃ anavajjasukhaṃ paṭisaṃvedeti,VIN1.2.8,duṭṭhadosasikkhāpadaṃ,"app'eva nāma naṃ imamhā brahmacariyā cāveyyan'ti bhikkhubhāvā cāveyyaṃ, samaṇadhammā cāveyyaṃ, sīla<b>kkhandhā</b> cāveyyaṃ, tapoguṇā cāveyyaṃ.",,,
23520,khaya,masc,wearing away (of); exhaustion (of); erosion (of); depletion (of); destruction (of),SNP13,"ratanasuttaṃ
cūḷavaggo 1","<b>khayaṃ</b> virāgaṃ amataṃ paṇītaṃ,
yadajjhagā sakyamunī samāhito.
na tena dhammena sam'atthi kiñci",AN10.51,sacittasuttaṃ,"tena, bhikkhave, bhikkhunā tesu'y'eva kusalesu dhammesu patiṭṭhāya uttari āsavānaṃ <b>khayāya</b> yogo karaṇīyo'ti.",ITI16,paṭhamasekhasuttaṃ,"yoniso manasikāro,
dhammo sekhassa bhikkhuno,
n'atth'añño evaṃ bahukāro,
uttam'atthassa pattiyā,
yoniso padahaṃ bhikkhu,
<b>khayaṃ</b> dukkhassa pāpuṇe'ti.",MN2.1,sabbāsavasuttaṃ,"jānato ahaṃ passato āsavānaṃ <b>khayaṃ</b> vadāmi, no ajānato no apassato. yoniso ca manasikāraṃ ayoniso ca manasikāraṃ."
24045,gacchanta,prp,going; walking; travelling,MN91,brahmāyusuttaṃ,"addasāma kho mayaṃ, bho, taṃ bhavantaṃ gotamaṃ <b>gacchantaṃ</b>, addasāma ṭhitaṃ, addasāma antaragharaṃ pavisantaṃ, addasāma antaraghare nisinnaṃ tuṇhībhūtaṃ",AN8.13,assājānīyasuttaṃ,"<b>gacchanto</b> kho pana ujumaggen'eva gacchati, tatr'āyaṃ ujumaggo, seyyath'idaṃ, sammādiṭṭhi sammāsaṅkappo sammāvācā sammākamm'anto sammāājīvo sammāvāyāmo sammāsati sammāsamādhi.",VIN PAT SE 71,pacchatogacchantī sikkhāpada,na pacchato <b>gacchanto</b> purato <b>gacchantassa</b> agilānassa dhammaṃ desessāmī'ti sikkhā karaṇīyā.,MN10.4,mahāsatipaṭṭhānasuttaṃ,"puna caparaṃ bhikkhu <b>gacchanto</b> vā gacchāmī'ti pajānāti, ṭhito vā ṭhito'mhī'ti pajānāti, nisinno vā nisinno'mhī'ti pajānāti,"
25530,ghara 1,nt,house; home; household,MN27,cūḷahatthipadopamasuttaṃ,sambādho <b>ghara</b>-āvāso rajopatho abbhokāso pabbajjā.,SNP51,"mahābyūhasuttaṃ
aṭṭhakavaggo 13","sace cuto sīlavatato hoti,
pavedhatī kamma virādhayitvā,
pajappatī patthayatī ca suddhiṃ,
satthā'va hīno pavasaṃ <b>gharamhā</b>.",DHP241,malavaggo,"asajjhāyamalā mantā,
anuṭṭhānamalā <b>gharā</b>,
malaṃ vaṇṇassa kosajjaṃ,
pamādo rakkhato malaṃ.",VIN PAT SE 26,pallatthika sikkhāpada,na pallatthikāya antara<b>ghare</b> nisīdissāmī'ti sikkhā karaṇīyā.
