root_key	root_group	root_sign	root_meaning	sanskrit_root	sanskrit_root_class	sanskrit_root_meaning	pali_root_family	sanskrit_root_family	sanskrit_dump
√dhā	1	a	place, support	√dhā	1, 2, 3	put	pa ni √dhā	praṇidhā	su + praṇihita, apraṇihita, dus + praṇihita, praṇidadhāti, a, praṇidadhat, praṇidhāna, praṇidhi, na + praṇidadhāti, praṇihita, praṇidhīya
√dhā	1	a	place, support	√dhā	1, 2, 3	put	pati √dhā	pratidhā	pratihita
√dhā	1	a	place, support	√dhā	1, 2, 3	put	pati saṃ √dhā	pratisaṃdhā	prati, na + pratisaṃdhi +, pratisandhi, pratisaṃdhi +, pratisaṃdhi
√dhā	1	a	place, support	√dhā	1, 2, 3	put	pari √dhā	paridhā	paridhītvā, paridhāsyati
√dhā	1	a	place, support	√dhā	1, 2, 3	put	vi √dhā	vidhā	vidha, vidhānavat, vidhi, vidheya, vihita, vidadhāti, vidhāyaka, suvihita
√dhā	1	a	place, support	√dhā	1, 2, 3	put	vi ava √dhā	vyavadhā	vyavadhāna
√dhā	1	a	place, support	√dhā	1, 2, 3	put	vi ā √dhā	vyādhā	vyādhi, vyādhīyamāna, vyādhi +, vyādhita, na + vyādhi, vyādhīyate
√dhā	1	a	place, support	√dhā	1, 2, 3	put	vi ni √dhā	vinidhā	
√dhā	1	a	place, support	√dhā	1, 2, 3	put	sad √dhā	śraddhā	aśraddadhamāṇa, śraddhātṛ, aśraddadhat, śraddhāpayati, śraddhita, aśraddhya, śraddhayā, su + śraddhita, śraddadhāti, śraddha, aśraddha, śraddadhāna, śraddhā, śraddadhātavya, śraddadhat, śraddheya, śraddhiva
√dhā	1	a	place, support	√dhā	1, 2, 3	put	saṃ √dhā	saṃdhā	saṃdha, saṃdhātṛ, saṃdhāna, saṃdhi, saṃdhīyate, sahitatva, saṃhita +, saṃdhāya, saṃhita / sahita, saṃhita, sahitatva, saṃhita +
√dhā	1	a	place, support	√dhā	1, 2, 3	put	saṃ ava √dhā	samavadhā	samavadadhat, na + samavadhāna, samavadhāna +, samavadhāya (bsk), samavadhāna
√dhā	1	a	place, support	√dhā	1, 2, 3	put	saṃ ā √dhā	samādhā	susamāhita, samādhi, samādhāpayitum, samādhitvā, asamāhita, samādhāpayitvā, samādadhat, dur +, samādadhāti, samāhita, samādadhāna, samādhāpayati, samādhāpayitavya, na samādhi, samādhīya, samādhātum
√dhā	1	īya	place, support	√dhā	1, 2, 3	put	saṃ ni √dhā	saṃnidhā	saṃnidhīyate, na + saṃnihita, saṃnihita, saṃnidhi
√dhā	1	a	place, support	√dhā	1, 2, 3	put	saṃ vi √dhā	saṃvidhā	saṃvidadhāti, saṃvidhāya, saṃvidhātum, saṃvihita, saṃvidadhāt, saṃvidhātṛ, saṃvidadhāna, na + saṃvidahitvā, su + saṃvihita, na + saṃvihita
√dhāv 1	1	a	run, flow	√dhāv	1	run	√dhāv		dhāvana, dhāvati, dhāvat, dhāva
√dhāv 1	1	a	run, flow	√dhāv	1	run	ati √dhāv		atidhāvitavya, na + atidhāvati, atidhāvtvā, atidhāvati
√dhāv 1	1	a	run, flow	√dhāv	1	run	anu √dhāv		anudhāvate, anudhāv
√dhāv 1	1	a	run, flow	√dhāv	1	run	anu pari √dhāv		anu + paridhāvat, anu + paridhāvati, na + anu + paridhāvat, na + anu + paridhāvati
√dhāv 1	1	a	run, flow	√dhāv	1	run	apa √dhāv		apadhāvati
√dhāv 1	1	a	run, flow	√dhāv	1	run	abhi √dhāv		abhidhāv, abhidhāvati
√dhāv 1	1	a	run, flow	√dhāv	1	run	ā √dhāv		ādhāvitvā, ādhāvati
√dhāv 1	1	a	run, flow	√dhāv	1	run	upa √dhāv		upadhāvtvā, upadhāvati
√dhāv 1	1	a	run, flow	√dhāv	1	run	upa ati √dhāv		
√dhāv 1	1	a	run, flow	√dhāv	1	run	pa √dhāv		
√dhāv 1	1	a	run, flow	√dhāv	1	run	pati √dhāv		pratidhāvati
√dhāv 1	1	a	run, flow	√dhāv	1	run	pari √dhāv		paridhāvati
√dhāv 1	1	a	run, flow	√dhāv	1	run	vi √dhāv		vidhāvya, vidhāvati, vidhāvita
√dhāv 1	1	a	run, flow	√dhāv	1	run	saṃ √dhāv		saṃdhāvamāna, saṃdhāveṇikā, saṃdhāvati, saṃdhāvat, saṃdhāvita, saṃdhāvitvā, saṃdhāv
√dhāv 2	1	a	polish, sharpen	√dhāv	1	rinse	√dhāv		dhārā
√dhī	1	a	think	√dhī	2, 3	think	√dhī		dhīra, dhīrā, sudhī, adhīra
√dhur	1	a	be crooked, corrupt	√dhūrv √dhvṛ	1	injure	√dhur		dhūrtaka, dhūrta
√dhuv	1	a	be firm, solid	√dhru √dhruv	6	be firm or fixed	√dhuv		adhruva, dhruvāt < dhruva, dhruva, dhruvam, adhruvāt
√dhū	5	nā	shake, smoke	√dhū	2, 5, 6, 9	shake	√dhū	dhū	dhuta +, dhūmayati, dhūmin, dhuta, dhūnoti, adhauṣīt, dhūma, dhūmāyana, dhūyamāna, dhūmavattva
√dhū	5	nā	shake, smoke	√dhū	2, 5, 6, 9	shake	ava √dhū	avadhū	
√dhū	5	nā	shake, smoke	√dhū	2, 5, 6, 9	shake	ā √dhū	ādhū	
√dhū	5	nā	shake, smoke	√dhū	2, 5, 6, 9	shake	ni √dhū	nidhū	nidhūnoti
√dhū	5	nā	shake, smoke	√dhū	2, 5, 6, 9	shake	nī √dhū	nirdhū	nirdhūnoti, nidhū, nidhuvana
√dhū	5	nā	shake, smoke	√dhū	2, 5, 6, 9	shake	vi √dhū	vidhū	vidhunoti, vidhūta, vidhūma, vidhuta, vidhūtvā, vidhūnana, vidhunvat
√dhū	5	nā	shake, smoke	√dhū	2, 5, 6, 9	shake	vi nī √dhū	vinirdhū	
√dhū	5	nā	shake, smoke	√dhū	2, 5, 6, 9	shake	saṃ √dhū	saṃdhū	saṃ + dhūmayati, sam + adhauṣīt
√dhū	5	āya	shake, smoke	√dhū	2, 5, 6, 9	shake	saṃ pa √dhū		saṃ + pa + dhūmayati
√dhūp	1	a	smoke	√dhūp √dhūpaya	10	fumigate	√dhūp	dhūp / dhūpaya	dhūpāyita, dhūpāyat, dhūpa, dhūpāyati
√dhūp	1	āya	smoke	√dhūp √dhūpaya	10	fumigate	pa √dhūp		pradhūpayati (perfumes) (bsk), pradhūpayat (perfuming) (bsk)
√dhūp	1	a	smoke	√dhūp √dhūpaya	10	fumigate	vi √dhūp	vidhūp	vidhūpya, vidhūpayat, vidhūpa +
√dhūp	1	āya	smoke	√dhūp √dhūpaya	10	fumigate	saṃ √dhūp		saṃ + dhūpāyati, saṃ + dhūpayati
√dhūp	1	āya	smoke	√dhūp √dhūpaya	10	fumigate	saṃ pa √dhūp		vidhūpāyati
√dhe	1	a	drink, suck	√dhe √dhā	1	suck	√dhe		dadhi, dhīta, dhenu
√dhe	1	a	drink, suck	√dhe √dhā	1	suck	ati √dhe		ati + dhīta
√dhov	1	a	wash, rinse	√dhāv	1	rinse	√dhov		dhauta, dhāvaka, dhāvitum, dhāvitavya, dhāvyamāna, sudhauta, dhāvita, sudhauta +, dhāvat, dhāvana, dhāvitvā, dhautaka, dhāvayitvā, dhāvati, na + dhauta, dhavayati, dhāvana, dhovana (bsk)
√dhov	1	a	wash, rinse	√dhāv	1	rinse	ni √dhov		dhāvati
√dhov	1	a	wash, rinse	√dhāv	1	rinse	nī √dhov		nirdhāv
√dhov	1	a	wash, rinse	√dhāv	1	rinse	pa √dhov		su + pra + dhauta
√dhov	1	a	wash, rinse	√dhāv	1	rinse	pari √dhov		
√dhov	1	a	wash, rinse	√dhāv	1	rinse	saṃ √dhov		saṃdhāvaṇikā (bsk), saṃdhāvati
√nakkh	1	a	attain, arrive	√nakṣ	1	attain	√nakkh		nakṣatra, sunakṣatra
√naṭ	1	a	bend, dance	√naṭ	1	dance, play	√naṭ		naṭa, nāṭa, nāṭaka, nartakī, nartaka
√nat	3	ya	dance, act	√nṛt	4	dance	√nat		naṭ, nṛtyat, nṛtyaka, nṛt, nartayati, nṛtyati, nartakī, nartaka, nṛtya
√nat	3	ya	dance, act	√nṛt	4	dance	upa √nat		
√nat	3	ya	dance, act	√nṛt	4	dance	pa √nat		pranṛtta
√nad	1	a	roar	√nad	1	sound	√nad		naditavya, nāda, nadati, nadī, naditvā, nad, naditvā, anādīt, nadikā, anadī (na + nadī), nadat
√nad	1	a	roar	√nad	1	sound	abhi √nad		
√nad	1	a	roar	√nad	1	sound	abhi ud √nad		abhyunnādita
√nad	1	a	roar	√nad	1	sound	ud √nad		unnādin
√nad	1	a	roar	√nad	1	sound	nī √nad		ninādin, nināda, nināda +, ninad, ninādayati
√nad	1	a	roar	√nad	1	sound	pa √nad		praṇad, praṇadayati
√nad	1	a	roar	√nad	1	sound	pati √nad		pratināda, pratinadati
√nadh	2	ṃa	wrap, twist	√nah	4	tie	√nadh		naddhi, naddhrī
√nadh	2	ṃa	wrap, twist	√nah	4	tie	api √nadh		apinah, pinahayati, pinaddhaka
√nadh	2	ṃa	wrap, twist	√nah	4	tie	ava √nadh		avanaddha
√nadh	2	ṃa	wrap, twist	√nah	4	tie	upa √nadh		
√nadh	2	ṃa	wrap, twist	√nah	4	tie	pari ava √nadh		pari + avanahyat, anapinaddha, aparyavanaddha, paryavanāha, paryavanahyati (bsk), pari + avanaddha, pari + avanah
√nadh	2	ṃa	wrap, twist	√nah	4	tie	vi √nadh		vi + nah, vinaddha (unfastened)
√nadh	2	ṃa	wrap, twist	√nah	4	tie	saṃ √nadh		
√nand	1	a	delight, enjoy	√nand	1	rejoice	√nand	nand	nandamāna, nandi, nandā, nandaka, nandin, nandī, na + nandin, nandana, nandanā, nanda +, nanda, nandati, nandika
√nand	1	a	delight, enjoy	√nand	1	rejoice	abhi √nand	abhinand	abhinandamāna, na + abhi + nandi, abhinandati, abhinanditum, abhinanda, abhinandana, abhinandya, na + abhinandya, abhinandat, abhinandita, abhinandanīya, na +, abhi + nandi, na + abhinandati, na + abhinandamāna, na + abhinandita, na + abhinandat, abhinandin, na + abhinandana
√nand	1	a	delight, enjoy	√nand	1	rejoice	ā √nand	ānand	ānanda
√nand	1	a	delight, enjoy	√nand	1	rejoice	upa √nand		upananda
√nand	1	a	delight, enjoy	√nand	1	rejoice	pati √nand	pratinand	
√nabh	1	a	burst, split	√nabh	1, 4, 9	burst	√nabh	nabh	sanābhi, nābhi
√nam	1	a	bend	√nam	1	bend, bow	√nam	nam	namitavya, nāmayitvā, namnāmayitvā, nati, natvā, namata, namas, nāmana, na + nata, nata, anaṃsīt, anata, namat, namati, namayati
√nam	1	*e	bend	√nam	1	bend, bow	ati √nam	atinam	atināmayati, na + atināmayati
√nam	1	a	bend	√nam	1	bend, bow	apa √nam	apanam	apanamayati, apanata, apanamati
√nam	1	a	bend	√nam	1	bend, bow	abhi √nam	abhinam	abhi + anaṃsīt, abhinata, na + abhinata
√nam	1	a	bend	√nam	1	bend, bow	abhi ud √nam		abhyunnamya, abhyunnata, abhyunnamayya
√nam	1	*e	bend	√nam	1	bend, bow	abhi nī √nam		abhinirṇāmayati
√nam	1	a	bend	√nam	1	bend, bow	ava √nam	avanam	avanamat, avanāmayati, na + avanāma, avanamati, avanāma, avanata, avanati
√nam	1	a	bend	√nam	1	bend, bow	ud √nam	unnam	unnamya, unnati, unnata, anunnata, unnamayitum, unnāma, unnamati, unnāmayati, unnāmya, unnamayati, namayat, na + unnāma
√nam	1	a	bend	√nam	1	bend, bow	upa √nam	upanam	upanamat, + nāmita, upanāmayat, upanāmayitavya, upa + anaṃsīt, upanāmayati
√nam	1	a	bend	√nam	1	bend, bow	ni √nam	avanam	na + avanāma, avanāma, nimna
√nam	1	a	bend	√nam	1	bend, bow	nī √nam	nirṇam	+ nāmita, nirṇāmayitvā, nirṇamayati
√nam	1	a	bend	√nam	1	bend, bow	pa √nam	praṇam	praṇāmayitvā, + nāmita, pranāmayati, praṇamya, praṇamana, praṇamati, praṇāmayat
√nam	1	a	bend	√nam	1	bend, bow	pa ava √nam		pravaṇa, poṇia
√nam	1	*e	bend	√nam	1	bend, bow	pati pa √nam		prati + pranamayitvā, prati + pranāmayati, prati + praṇamana, prati + praṇāmayitvā
√nam	1	a	bend	√nam	1	bend, bow	pari √nam	pariṇam	pariṇamayitum, pariṇāma, pariṇata, + nāmita, pariṇāmayati, na + pariṇata, pariṇāmin, pari + anaṃsīt, pariṇāmayitvā
√nam	1	a	bend	√nam	1	bend, bow	vi √nam	vinam	vināma, vināmya, vinamyate, vināmayati, vināmita
√nam	1	*aya	bend	√nam	1	bend, bow	vi ati √nam		atināmayati, vyatinamati (bsk), vyatinayati, vyatinamati (bsk), + nāmita, vyatinam (bsk), vyatināmayamāna (bsk), atināmayitvā
√nam	1	a	bend	√nam	1	bend, bow	vi pari √nam	vipariṇam	vipariṇata, + nāmita, vipariṇāmin, vipariṇāma, avipariṇāma
√nam	1	*e	bend	√nam	1	bend, bow	saṃ √nam	saṃnam	saṃnamayitvā, saṃnāmayati
√nam	1	*aya	bend	√nam	1	bend, bow	saṃ ud √nam	samunnam	samunnāmayat
√namass	1	a	bow, worship	namasya	-	pay homage	√namass	namasya	namasyetum, namasyatya, namasyata, namas, namasyāna, namasyatvā, namasyati, namasyāt
√nar	1	a	lead	√nī	1, 2	lead	√nar	nī	
√nas	3	ya	be lost, disappear	√naś	4	be lost	√nas	naś	nāśayitum, na + naṣṭa, nāśayati, nāśita +, nāśita, naśana, naṣṭa, anāśayitvā (caus), anaṣṭvā (non-caus), naśyat, nāśana, neṣyati, naśyamāna, nāśayitvā, na + nāśita +
√nas	3	ya	be lost, disappear	√naś	4	be lost	pa √nas	praṇaś	pra + anaśat, aneśat, neśat, pra + naśyati, praṇāśa
√nas	3	ya	be lost, disappear	√naś	4	be lost	vi √nas	vinaś	vināśa, vināśaka, vināśayat, vinaṣṭa, na + vināśaka, na + vinaṣṭa, vināśana, vinaśya (vi + naś + lyap), vinaśati, vināśayati, vinaśatu, vināśita, vināśayamāna
√nah	3	ya	bind, arm	√nah	4	tie	√nah	nah	snāyu
√nah	3	ya	bind, arm	√nah	4	tie	ava √nah	avanah	upanāha, avanahyamāna
√nah	3	ya	bind, arm	√nah	4	tie	ā saṃ √nah		ā + saṃnaddha
√nah	3	ya	bind, arm	√nah	4	tie	upa √nah	upanah	upanāha, na + upanāhin, upānah, anupānah, upanāhin, na + upanāha, upanahyati
√nah	3	ya	bind, arm	√nah	4	tie	pari √nah	pariṇah	pariṇāha
√nah	3	ya	bind, arm	√nah	4	tie	pari ava √nah	avanah	
√nah	3	ya	bind, arm	√nah	4	tie	saṃ √nah	saṃnah	saṃnahyati, saṃnaddha, saṃnaddhvā, sannāḍhvā, saṃnāha
√nāth	1	a	have power, protect	√nāth	1	seek aid	√nāth	nāth	anātha, nātha, sanātha
√nind	1	a	blame, abuse	√nind	1	revile	√nind	nind	na + nindā, nindya, nindanīya, nindana, nindati, nindita, anindita, nindat, nindā
√nī	1		lead, carry	√nī	1, 2	lead	√nī	nī	saha + netrī +, sunaya (well-conducted), naya, netṛ + ika, nīyati, nīti, netavai, na + neya +, sunetra, nīyamāna, neya, netra, niyat, nīyeta, nāyaka, nayati, nayana, netavya, nayamāna, netrī, nīta, sunīta, nītvā, nayitvā, neṣyati
√nī	1	a	lead, carry	√nī	1, 2	lead	ati √nī	atinī	
√nī	1	a	lead, carry	√nī	1, 2	lead	anu √nī	anunī	anunayamāna, anunaya, anu + netṛ, anunīta (taught)
√nī	1	a	lead, carry	√nī	1, 2	lead	anu ā √nī	anvānī	anvānayati
√nī	1	a	lead, carry	√nī	1, 2	lead	apa √nī	apanī	apaneya, apanītvā, apanayana, apanayati, apanīta
√nī	1	a	lead, carry	√nī	1, 2	lead	abhi √nī	abhinī	na + abhinayati, abhinayati, abhinetavya, abhinīta
√nī	1	a	lead, carry	√nī	1, 2	lead	abhi vi √nī	abhivinī	abhi + vinaya
√nī	1	a	lead, carry	√nī	1, 2	lead	ava √nī	avanī	avanīta, apanīta
√nī	1	a	lead, carry	√nī	1, 2	lead	ā √nī	ānī	na + ānīta, ānetum, ānayitum, ānayitvā, ānayati, ānīta, ānāyya, ānīyate, ānīyamāna, ānayitavya
√nī	1	a	lead, carry	√nī	1, 2	lead	upa √nī	upanī	upanīya, upanetavya, upanīyate, upanītvā, upaneya +, na + upanīyate, upanīta, upanayati, upanāyika, na + upaniyat, na + upanayati, na + upanīta, upaniyat, upanayitum, upanīyamāna
√nī	1	a	lead, carry	√nī	1, 2	lead	nī √nī	nirṇī	na + nirṇīta (settled), netṛ, nirṇīta (settled)
√nī	1	a	lead, carry	√nī	1, 2	lead	pa √nī	praṇī	praṇīta + tara, praṇayati, praṇīta
√nī	1	a	lead, carry	√nī	1, 2	lead	pa vi √nī		vinīya
√nī	1	a	lead, carry	√nī	1, 2	lead	pati √nī	pratinī	
√nī	1	a	lead, carry	√nī	1, 2	lead	pati vi √nī		na + prati + vinīta, prati + vinaya, su + prati + vinīta, prativinītvā, su + prati + vinīta +, prati + vinayati, prati + vinīta
√nī	1	a	lead, carry	√nī	1, 2	lead	pari √nī	pariṇī	pariṇayati, na + pariṇīṭā, parīṇāyati, a + pariṇāyaka, pariṇāyaka, pariṇaya, pariṇīta
√nī	1	a	lead, carry	√nī	1, 2	lead	vi √nī	vinī	avinaya, vinetṛ, vinayitum, vineya, vinīta, vināyaka, durvinīta, viniyat, vinayati, vaināśika, su + vaineya, vineya, vaineya, vinayena, vinītvā, suvinīta, vaineya, vineya, vaineya +, vinaya, avinīta
√nī	1	a	lead, carry	√nī	1, 2	lead	saṃ √nī	saṃnī	sannayitum, saṃnayati, saṃniyat
√nī	1	a	lead, carry	√nī	1, 2	lead	saṃ anu ā √nī		sam + anvānayati, sam + anvānīta, + nayamāna
√nī	1	a	lead, carry	√nī	1, 2	lead	saṃ ā √nī	samānī	samānayati, samānayitum, samānīta
√nī	1	a	lead, carry	√nī	1, 2	lead	saṃ ud ā √nī		samudānetavya
√nīl	1	a	be blue	nīla	-	blue	√nīl	nīl	nīlaka, nīla, nīlī, sunīla
√nīl	1	a	be blue	nīla	-	blue	abhi √nīl		abhinīla
√nīl	1	a	be blue	nīla	-	blue	vi √nīl		vinīlaka
√nud	1	a	drive out, reject	√nud	6	push	√nud	nud	nuda, nudati
√nud	1	a	drive out, reject	√nud	6	push	apa √nud	apanud	apanodana
√nud	1	*e	drive out, reject	√nud	6	push	ava √nud		avanejayati
√nud	1	ya	drive out, reject	√nud	6	push	pa √nud	praṇud	praṇudyamāna, praṇunna, praṇudati, praṇudita, praṇuda, pranudamāna
√nud	1	*e	drive out, reject	√nud	6	push	pati vi √nud	prativinud	prativinodana, prativinutta, prativinudati, na +, prativinoditavya, prativinuttvā
√nud	1	*aya	drive out, reject	√nud	6	push	vi √nud	vinud	vinodayat, vinodayati, na + vinodayat, vinodana (bsk), vinodanena (bsk)
√nud	1	a	drive out, reject	√nud	6	push	vi apa √nud	vyapanud	vyapanudya
√ness	1	a	take away	√neṣ	1	go, move	√ness	neṣ	neṣate
√nhā	3	ya	bathe	√snā	2, 4	bathe	√nhā	snā	snāta +, snāpayitum, snāyat, snātaka, snāta, snāpana, susnāta, snāpayat, a + snāta, snāpayitṛ?, snānīya, snāpaka, nāpita, snāsnapayitavya, asnāsīt, snāna, snātvā, snāpayati, snāyati, snātum
√nhā	3	ya	bathe	√snā	2, 4	bathe	ni √nhā		ni + snāya, niṣṇā, niṣṇāta, nisnāta, snāya
√pac	1	a	cook, mature, ripen	√pac	1	cook	√pac	pac	pacana, paktvā, pākin, pāka, apāci, apākṣat, pacat, na + pakva, pacyate, pācayat, pacati, pacyamāna, a + pakva, na + pacat, pācayati, pakva
√pac	1	a	cook, mature, ripen	√pac	1	cook	ud √pac	utpac	
√pac	1	a	cook, mature, ripen	√pac	1	cook	nī √pac		niṣpakva
√pac	1	a	cook, mature, ripen	√pac	1	cook	pari √pac	paripac	na + paripakva, paripakva, paripacanīya, pari + pācayitvā, na + paripācita, na + paripāka, paripācana, paripācita, paripacyamāna, pari + pācayati, a + paripakva, paripacana, paripāka
√pac	1	a	cook, mature, ripen	√pac	1	cook	vi √pac	vipac	vipāka, vipacyate, vipacyamāna, vipakta, vipākin, vipakva, vipāka +, na + vipakta
√pac	1	a	cook, mature, ripen	√pac	1	cook	saṃ √pac	sampac	sampāka
√pañc	8	*e	expand, spread	√pañc	1	spread	pa √pañc	prapañc	niṣprapañca, prapañcita, prapañcayat, pra + pañcati, prapañca
√pañc	8	*e	expand, spread	√pañc	1	spread	vi √pañc		vipañcita (bsk)
√pañh	1	a	ask, question	√prach	6	ask	√pañh	prach	praśna, na + praśna
√pañh	1	a	ask, question	√prach	6	ask	pari √pañh	pariprach	paripraśnati (bsk)
√paṭ 1	1	*e	split, tear	√paṭ	1	tear	ava √paṭ	avapaṭ	
√paṭ 1	1	a	split, tear	√paṭ	1	tear	ud √paṭ	utpaṭ	utpaṭayitvā, utpaṭayya, utpāṭita
√paṭ 1	1	a	split, tear	√paṭ	1	tear	pa √paṭ		parpaṭa ??, prapāṭikā
√paṭ 1	1	*e	split, tear	√paṭ	1	tear	pari √paṭ		pari + pāṭayati
√paṭ 1	1	a	split, tear	√paṭ	1	tear	vi √paṭ	vipaṭ	vipaṭṭa, vipaṭayat
√paṭ 1	1	*e	split, tear	√paṭ	1	tear	saṃ ud √paṭ	samutpaṭ	
√paṭ 2	1	a	go	√paṭ	1	go	pati √paṭ		paripāṭyām, paripāṭi
√paṭh	1	a	read, recite	√paṭh	1	read	√paṭh	paṭh	pāṭha, pāṭhaka, paṭhati
√paṇ	1	a	trade, barter	√paṇ	1	bargain	√paṇ	paṇ	paṇitavya
√paṇ	1	a	trade, barter	√paṇ	1	bargain	ava √paṇ		
√paṇ	1	a	trade, barter	√paṇ	1	bargain	ā √paṇ		āpaṇa
√paṇ	1	a	trade, barter	√paṇ	1	bargain	pa ā √paṇ		
√paṇḍ	8	*e	mock, tease	sphaṇḍ	10	jest, joke	ud √paṇḍ		sphaṇḍ
√pat 1	1	a	fall	√pat	1	fly, fall	√pat	pat	pātayitavya, na + patitvā, na + patana, pannaka, apaptat, patita, apātayitvā, pātayati, panna, patati, pāta, patitum, patitvā, pāta + vya +, pātita, patana, pātayat, patat, patayati, pātin, apīpatat, pātāla
√pat 1	1	*e	fall	√pat	1	fly, fall	ati √pat	atipat	atipātin (transgressing), na + atipātayati, atipatayati, atipatayat, atipātayati, atipāta
√pat 1	1	a	fall	√pat	1	fly, fall	ati ni √pat		
√pat 1	1	a	fall	√pat	1	fly, fall	adhi √pat	abhipat	abhipātin (rushing near), utpāta, abhipatayitvā, abhipatitvā
√pat 1	1	a	fall	√pat	1	fly, fall	adhi ā √pat		adhi + ā + prāpta
√pat 1	1	a	fall	√pat	1	fly, fall	anu √pat	anupat	anupatati, anupatita, anupatana, na + anupatati, anupatitvā, anupāta
√pat 1	1	a	fall	√pat	1	fly, fall	abhi ni √pat	abhinipat	
√pat 1	1	a	fall	√pat	1	fly, fall	ava √pat	avapat	avapātayati, avapāta
√pat 1	1	a	fall	√pat	1	fly, fall	ā √pat	āpat	āpāta
√pat 1	1	a	fall	√pat	1	fly, fall	ud √pat	utpat	utpatat, utpatitvā, utpatati, utpāta, utpatita, utpatya, utpāda, utpatitum, utpatamāna
√pat 1	1	a	fall	√pat	1	fly, fall	upa √pat	upapat	aupapāduka (bsk), upapatti
√pat 1	1	a	fall	√pat	1	fly, fall	ni √pat	nipat	nipātayat, nipatat, nipātita, nipātin, nipatya, nipatita, nipātana, nipāta, nipātayati, nipatati
√pat 1	1	a	fall	√pat	1	fly, fall	nī √pat	niṣpat	niṣpatta, niṣpattvā, niṣpatati, niṣpātayati
√pat 1	1	a	fall	√pat	1	fly, fall	pa √pat	prapat	prapatita, prapatati, prapatat, na + prapatita, prapāta
√pat 1	1	a	fall	√pat	1	fly, fall	pa ni √pat	praṇipat	praṇipāta
√pat 1	1	a	fall	√pat	1	fly, fall	pari √pat	paripat	paripatyamāna, paripatati
√pat 1	1	a	fall	√pat	1	fly, fall	vi ati √pat		
√pat 1	1	a	fall	√pat	1	fly, fall	vi ni √pat	vinipat	vinipatita +, vinipāta, na + vinipāta, vinipātaka
√pat 1	1	a	fall	√pat	1	fly, fall	saṃ √pat	sampat	sampatati, sampāta
√pat 1	1	a	fall	√pat	1	fly, fall	saṃ ni √pat	saṃnipat	saṃnipāta, saṃnipatat, saṃnipatita, saṃnipatya, sāṃnipātika, saṃnipātita, saṃnipātayati, saṃnipatati, na + saṃnipāta
√pat 2	3	ya	command, control	√pat	4	rule	√pat	pat	sapatnī, sa + sapatna, apati (na + pati), apti, na + sapatnī, asapatna, pati, sapatna, patnī, asapatna, apati
√pat 2	3	ya	command, control	√pat	4	rule	adhi √pat	abhipat	adhipa, adhipā, adhipati, ādhipatya, na + ādhipatya, adhipatya (bsk), ādhipatya, adhipatya (bsk)
√path 1	1	a	go, move	√path √panth	1	go	√path	path	apatha, pathaka, patha, pathat, pathika, pāntha, pathika, pātheya, pathati
√path 1	1	a	go, move	√path √panth	1	go	ā √path		ābhāsa (bsk)
√path 1	1	a	go, move	√path √panth	1	go	ud √path		utpatha
√path 1	1	a	go, move	√path √panth	1	go	pati √path		pratipatha
√path 1	1	a	go, move	√path √panth	1	go	pari √path		paripantham
√path 1	1	a	go, move	√path √panth	1	go	vi ā √path		??, vyāpṛti (activity)
√path 2	1	a	expand	√prath √pṛth	1, 10	spread	√path	pṛth	pṛthivyāḥ, pṛthivitva, na + pṛthivī, pṛthivīśa, pṛthivyāḥ, pṛthiveḥ, pṛthivī
√pad	3	ya	go, step	√pad	4	go	√pad	pad	padaka, padyate, apādi, pādukā, pathika, apādaka, padam, patti, pādaka, padatva, pādī, padya, padyā, padasā, pāda, padika, padaśas, pattinaḥ, apada, prāpti, pada, pādatā
√pad	3	ya	go, step	√pad	4	go	ati √pad	atipad	atipanna
√pad	3	ya	go, step	√pad	4	go	adhi √pad	abhipad	abhipadyate, abhipanna
√pad	3	ya	go, step	√pad	4	go	adhi ava √pad		adhyāpanna, na + adhyāpanna
√pad	3	ya	go, step	√pad	4	go	adhi ā √pad	abhyāpad	adhyāpanna, adhi + āpanna, atyāpatti (ati + āpatti)
√pad	3	ya	go, step	√pad	4	go	anu √pad	anupad	anupadyate, anupada, anupadam, anupanna
√pad	3	ya	go, step	√pad	4	go	abhi ni √pad		abhi + nipadyamāna, abhi + nipadyate, abhi + nipattuṃ
√pad	3	ya	go, step	√pad	4	go	abhi nī √pad		abhiniṣpādayati, abhiniṣpadyate, abhi + niṣpanna, na + abhiniṣpadyate
√pad	3	ya	go, step	√pad	4	go	ā √pad	āpad	āpatti +, āpadya, āpattavya, āpaditavya, āpadyamāna, na + āpattvā, āpādaka (causing), āpattvā, apādi, āpāda, sāpattika (bsk), āpadyate, āpadayati, āpatti, na + āpadyamāna, āpadayat, na + āpadyate, āpadayitum, āpadyat, āpādi, na + āpanna, āpadā, ā + pādayitṛ, āpaditum, āpanna, na + āpatti, āpatta
√pad	3	ya	go, step	√pad	4	go	ud √pad	utpad	utpadya, anutpanna, anutpāda, na + utpādayitṛ, utpatti +, utpaditum, na + utpadayitvā, na + utpadyamāna, utpādana, utpadyana (bsk), utpāda, utpadayitum, utpadyate, utpadayitvā, utpanna, utpadyamāna, utpanna +, utpādita, utpattika (bsk), utpādayat, utpādayitṛ, utpadyana + (bsk), na + udpadyate, utpādayitavya, na + utpādita, utpatti, na + utpādaya, utpādayati, anutpatti (na + utpatti), utpannatva, na + utpadyana (bsk)
